station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
0,4,1881,0,0,20.2141,10.0463,8.8871,0.0,0.0,1761,1240.0,0.0,0.0,6.96,12.81,0.0,0.0,101,0.0,0.0,0.0,one,SR,1
0,2076,8811,0,0,18.4876,9.1851,8.1102,0.0,0.0,1785,1115.0,0.0,0.0,8.01,11.92,0.0,0.0,106,0.0,0.0,0.0,one,SR,1
0,29,8011,0,0,33.5152,14.9228,16.2851,0.0,0.0,3131,2568.0,0.0,0.0,12.11,23.07,0.0,0.0,399,0.0,0.0,0.0,one,SR,1
0,4128,6829,5235,0,30.6562,13.276,8.0138,7.8237,0.0,1766,803.0,809.0,0.0,4.66,7.75,7.67,0.0,42,7.0,27.0,0.0,many,SR,2
0,4131,5411,3573,0,45.0969,18.7385,13.025,11.1618,0.0,1945,1517.0,1206.0,0.0,0.88,11.64,10.08,0.0,55,41.0,0.0,0.0,many,SR,2
0,4154,5684,0,0,33.0566,17.4258,13.6951,0.0,0.0,3737,2094.0,0.0,0.0,21.82,19.36,0.0,0.0,0,0.0,0.0,0.0,one,SR,1
0,4174,4925,0,0,11.4479,4.8457,5.6849,0.0,0.0,1273,726.0,0.0,0.0,5.11,9.17,0.0,0.0,233,0.0,0.0,0.0,one,SR,1
0,2135,4651,0,0,27.2178,13.2878,12.2084,0.0,0.0,2101,1821.0,0.0,0.0,6.57,17.22,0.0,0.0,151,0.0,0.0,0.0,one,SR,1
0,99,6089,0,0,14.7847,7.1231,6.6362,0.0,0.0,1311,879.0,0.0,0.0,4.54,10.25,0.0,0.0,144,0.0,0.0,0.0,one,SR,1
0,2162,9857,9510,4545,62.8499,23.8321,12.5776,11.2692,11.8715,1741,1397.0,1486.0,1582.0,-11.42,11.14,10.69,11.17,400,4.0,172.0,184.0,many,SR,3
0,4211,9209,0,0,20.1301,9.6981,9.1252,0.0,0.0,1985,1277.0,0.0,0.0,9.08,13.07,0.0,0.0,141,0.0,0.0,0.0,one,SR,1
48,4229,5825,0,0,21.506,8.6804,11.6772,0.0,0.0,1830,2130.0,0.0,0.0,8.88,14.48,0.0,0.0,113,422.0,0.0,0.0,one,TR,1
0,137,6717,0,0,15.2324,6.9527,7.192,0.0,0.0,1424,967.0,0.0,0.0,5.16,10.88,0.0,0.0,194,0.0,0.0,0.0,one,SR,1
0,145,4964,0,0,12.797,5.6764,6.1502,0.0,0.0,1288,801.0,0.0,0.0,4.79,9.7,0.0,0.0,209,0.0,0.0,0.0,one,SR,1
166,181,8262,2084,0,22.9746,6.193,7.6421,8.1899,0.0,1253,1014.0,1126.0,0.0,4.61,6.78,7.71,0.0,161,244.0,245.0,0.0,many,TR,2
0,4280,500,0,0,17.2232,9.1744,6.9845,0.0,0.0,1746,934.0,0.0,0.0,8.75,10.64,0.0,0.0,28,0.0,0.0,0.0,one,SR,1
0,215,7744,1959,0,32.4974,13.5041,9.458,7.8866,0.0,1144,1001.0,776.0,0.0,-2.83,8.85,7.64,0.0,91,12.0,0.0,0.0,many,SR,2
0,2265,9332,4607,0,42.7377,17.4186,10.187,13.0095,0.0,2494,1077.0,1623.0,0.0,7.08,9.35,11.88,0.0,115,0.0,109.0,0.0,many,SR,2
0,4311,2308,0,0,17.7854,8.8316,7.7968,0.0,0.0,2561,1065.0,0.0,0.0,16.48,11.57,0.0,0.0,108,0.0,0.0,0.0,one,SR,1
0,2275,328,0,0,17.1693,8.4823,7.5577,0.0,0.0,1285,1026.0,0.0,0.0,3.33,11.29,0.0,0.0,115,0.0,0.0,0.0,one,SR,1
0,4347,4625,0,0,16.9131,9.1013,6.7722,0.0,0.0,1241,899.0,0.0,0.0,3.67,10.4,0.0,0.0,18,0.0,0.0,0.0,one,SR,1
0,255,6062,0,0,13.0335,6.0403,6.037,0.0,0.0,1212,781.0,0.0,0.0,4.12,9.56,0.0,0.0,175,0.0,0.0,0.0,one,SR,1
42,269,1609,0,0,30.7291,7.4358,22.4135,0.0,0.0,1062,2667.0,0.0,0.0,3.23,12.8,0.0,0.0,33,313.0,0.0,0.0,one,TR,1
0,2320,4199,0,0,15.3168,8.1111,6.2269,0.0,0.0,1561,813.0,0.0,0.0,7.58,9.79,0.0,0.0,48,0.0,0.0,0.0,one,SR,1
0,4388,698,0,0,20.004,10.091,8.6585,0.0,0.0,1497,1203.0,0.0,0.0,4.43,12.55,0.0,0.0,82,0.0,0.0,0.0,one,SR,1
0,2347,9766,94,0,35.6736,15.2002,7.919,10.807,0.0,1192,780.0,1159.0,0.0,-3.21,7.66,9.81,0.0,36,0.0,0.0,0.0,many,SR,2
0,2349,9033,0,0,37.2683,19.3421,15.7028,0.0,0.0,3679,2461.0,0.0,0.0,18.62,22.23,0.0,0.0,46,0.0,0.0,0.0,one,SR,1
0,2357,2909,0,0,27.1447,12.8631,12.516,0.0,0.0,3071,1877.0,0.0,0.0,16.36,17.66,0.0,0.0,207,0.0,0.0,0.0,one,SR,1
0,4423,809,0,0,15.7917,8.4573,6.3428,0.0,0.0,1206,831.0,0.0,0.0,3.74,9.92,0.0,0.0,32,0.0,0.0,0.0,one,SR,1
0,4432,5448,0,0,19.929,7.3765,11.0034,0.0,0.0,1973,1601.0,0.0,0.0,6.77,15.49,0.0,0.0,448,0.0,0.0,0.0,one,SR,1
0,4456,786,0,0,23.3701,11.9637,9.9998,0.0,0.0,1762,1418.0,0.0,0.0,5.84,14.07,0.0,0.0,48,0.0,0.0,0.0,one,SR,1
0,392,1369,0,0,12.2564,5.5028,5.8214,0.0,0.0,1458,747.0,0.0,0.0,6.92,9.32,0.0,0.0,197,0.0,0.0,0.0,one,SR,1
0,4488,2243,0,0,19.3497,10.1524,8.0163,0.0,0.0,1415,1099.0,0.0,0.0,4.23,11.81,0.0,0.0,33,0.0,0.0,0.0,one,SR,1
0,2445,4779,3981,0,57.1167,23.7819,17.909,12.6954,0.0,2236,2236.0,1407.0,0.0,-1.1,16.09,11.22,0.0,54,54.0,0.0,0.0,many,SR,2
0,419,9324,0,0,20.0382,9.7083,9.0337,0.0,0.0,1913,1262.0,0.0,0.0,8.42,12.96,0.0,0.0,134,0.0,0.0,0.0,one,SR,1
0,2467,2312,0,0,28.077,13.5394,12.7399,0.0,0.0,2324,1918.0,0.0,0.0,8.22,17.98,0.0,0.0,180,0.0,0.0,0.0,one,SR,1
0,4515,3317,0,0,13.0645,5.2919,6.7359,0.0,0.0,1486,895.0,0.0,0.0,6.27,10.37,0.0,0.0,276,0.0,0.0,0.0,one,SR,1
0,4520,5920,0,0,21.7165,11.4686,8.9594,0.0,0.0,1934,1251.0,0.0,0.0,8.71,12.88,0.0,0.0,9,0.0,0.0,0.0,one,SR,1
0,4521,4763,0,0,21.3924,11.2347,8.8784,0.0,0.0,1698,1238.0,0.0,0.0,6.32,12.79,0.0,0.0,19,0.0,0.0,0.0,one,SR,1
181,2480,1910,0,0,19.8073,8.3275,10.5562,0.0,0.0,1435,1974.0,0.0,0.0,6.75,12.24,0.0,0.0,-1,496.0,0.0,0.0,one,RT,1
0,2482,6975,0,0,18.172,8.9678,8.0225,0.0,0.0,1392,1100.0,0.0,0.0,3.98,11.82,0.0,0.0,114,0.0,0.0,0.0,one,SR,1
0,438,7726,0,0,16.7404,8.2904,7.3453,0.0,0.0,1701,991.0,0.0,0.0,7.92,11.05,0.0,0.0,113,0.0,0.0,0.0,one,SR,1
0,2492,4578,0,0,20.2986,10.4776,8.5756,0.0,0.0,1702,1190.0,0.0,0.0,6.66,12.45,0.0,0.0,50,0.0,0.0,0.0,one,SR,1
0,2496,7351,4882,0,38.8979,16.7525,7.6825,12.5993,0.0,1396,750.0,1396.0,0.0,-2.11,7.49,11.14,0.0,2,0.0,2.0,0.0,many,SR,2
0,453,7968,0,0,40.0162,19.176,18.2507,0.0,0.0,3265,2928.0,0.0,0.0,10.98,25.9,0.0,0.0,282,0.0,0.0,0.0,one,SR,1
0,4565,4431,0,0,23.3312,12.3114,9.6529,0.0,0.0,2180,1362.0,0.0,0.0,10.59,13.67,0.0,0.0,0,0.0,0.0,0.0,one,SR,1
43,2524,3455,0,0,68.804,20.0792,46.4418,0.0,0.0,3803,5196.0,0.0,0.0,19.38,27.83,0.0,0.0,32,2.0,0.0,0.0,one,TR,1
0,481,5222,0,0,17.6496,8.3748,8.0853,0.0,0.0,1390,1111.0,0.0,0.0,3.89,11.89,0.0,0.0,159,0.0,0.0,0.0,one,SR,1
0,4581,6424,0,0,16.7814,7.5589,8.0379,0.0,0.0,1259,1104.0,0.0,0.0,2.56,11.85,0.0,0.0,212,0.0,0.0,0.0,one,SR,1
281,487,8581,7515,0,40.9598,11.313,12.7122,15.6409,0.0,1612,1847.0,2237.0,0.0,5.28,7.94,11.0,0.0,23,522.0,476.0,0.0,many,TR,2
0,495,6810,0,0,13.5832,5.6889,6.8456,0.0,0.0,1365,912.0,0.0,0.0,4.89,10.49,0.0,0.0,256,0.0,0.0,0.0,one,SR,1
0,2583,3441,0,0,26.7763,13.7349,11.4311,0.0,0.0,2830,1679.0,0.0,0.0,15.22,16.1,0.0,0.0,52,0.0,0.0,0.0,one,SR,1
281,2589,2558,0,0,50.1752,9.0244,39.7881,0.0,0.0,1796,3049.0,0.0,0.0,6.59,18.63,0.0,0.0,221,-725.0,0.0,0.0,one,RT,1
0,4642,3524,0,0,15.909,8.178,6.6985,0.0,0.0,1236,889.0,0.0,0.0,3.69,10.33,0.0,0.0,76,0.0,0.0,0.0,one,SR,1
272,558,9514,0,0,18.0862,1.4782,15.977,0.0,0.0,1462,2625.0,0.0,0.0,9.67,10.31,0.0,0.0,287,792.0,0.0,0.0,one,RT,1
0,583,1688,0,0,39.0017,19.4871,17.0913,0.0,0.0,3719,2716.0,0.0,0.0,17.24,24.23,0.0,0.0,159,0.0,0.0,0.0,one,SR,1
0,4681,9606,0,0,16.1615,8.742,6.4195,0.0,0.0,1091,843.0,0.0,0.0,2.46,10.0,0.0,0.0,18,0.0,0.0,0.0,one,SR,1
0,4686,3729,0,0,27.8464,14.2516,11.9154,0.0,0.0,2023,1767.0,0.0,0.0,6.13,16.79,0.0,0.0,59,0.0,0.0,0.0,one,SR,1
0,598,9748,0,0,16.2337,7.9036,7.2375,0.0,0.0,1403,974.0,0.0,0.0,4.9,10.93,0.0,0.0,132,0.0,0.0,0.0,one,SR,1
0,2659,9825,0,0,41.9639,21.5333,17.892,0.0,0.0,5161,2863.0,0.0,0.0,31.34,25.39,0.0,0.0,90,0.0,0.0,0.0,one,SR,1
38,4709,1169,0,0,19.9716,1.3588,18.066,0.0,0.0,1298,2204.0,0.0,0.0,8.71,9.47,0.0,0.0,243,400.0,0.0,0.0,one,RT,1
0,2663,967,0,0,18.5426,9.6714,7.7235,0.0,0.0,1345,1052.0,0.0,0.0,3.79,11.48,0.0,0.0,45,0.0,0.0,0.0,one,SR,1
0,618,761,0,0,44.2544,22.2235,19.2916,0.0,0.0,3957,3119.0,0.0,0.0,16.89,27.39,0.0,0.0,166,0.0,0.0,0.0,one,SR,1
0,2669,6296,2136,0,38.7887,15.5685,10.4998,10.7812,0.0,1390,1118.0,1167.0,0.0,-2.86,9.58,9.81,0.0,129,0.0,8.0,0.0,many,SR,2
0,631,7013,1313,0,36.7663,15.1629,9.3572,10.3905,0.0,1267,968.0,1267.0,0.0,-3.4,8.73,9.83,0.0,105,0.0,105.0,0.0,many,SR,2
0,4728,2542,290,0,30.6179,12.9389,7.9514,8.1514,0.0,1942,784.0,930.0,0.0,6.21,7.69,8.08,0.0,85,0.0,77.0,0.0,many,SR,2
0,2684,2227,0,0,16.3241,8.957,6.3721,0.0,0.0,1139,836.0,0.0,0.0,3.0,9.95,0.0,0.0,0,0.0,0.0,0.0,one,SR,1
0,643,6516,0,0,22.7417,11.6564,9.7114,0.0,0.0,1660,1372.0,0.0,0.0,5.06,13.74,0.0,0.0,49,0.0,0.0,0.0,one,SR,1
0,651,1657,0,0,30.0975,14.2006,13.9283,0.0,0.0,2561,2136.0,0.0,0.0,9.17,19.69,0.0,0.0,240,0.0,0.0,0.0,one,SR,1
143,658,8821,0,0,26.8847,7.4567,18.527,0.0,0.0,2966,3496.0,0.0,0.0,23.03,15.01,0.0,0.0,45,1040.0,0.0,0.0,one,RT,1
0,2718,6730,4930,0,40.7691,16.5299,9.4183,12.8067,0.0,2034,977.0,1451.0,0.0,3.23,8.78,11.36,0.0,109,0.0,19.0,0.0,many,SR,2
0,675,2377,0,0,23.3841,12.2009,9.8,0.0,0.0,2339,1385.0,0.0,0.0,12.11,13.83,0.0,0.0,17,0.0,0.0,0.0,one,SR,1
0,4789,9395,994,0,36.2077,13.7786,9.3074,11.1713,0.0,2223,1324.0,1207.0,0.0,5.79,9.42,10.08,0.0,258,234.0,0.0,0.0,many,SR,2
0,4793,5039,0,0,15.6328,8.4044,6.2475,0.0,0.0,1105,816.0,0.0,0.0,2.77,9.81,0.0,0.0,29,0.0,0.0,0.0,one,SR,1
0,2751,3165,3164,0,34.0994,14.3014,9.0483,9.0483,0.0,1917,929.0,929.0,0.0,4.82,8.51,8.51,0.0,69,0.0,0.0,0.0,many,SR,2
205,2755,6396,0,0,32.4006,9.4365,21.892,0.0,0.0,1806,3265.0,0.0,0.0,9.31,14.72,0.0,0.0,15,688.0,0.0,0.0,one,TR,1
0,4805,7908,0,0,33.453,14.8856,16.2632,0.0,0.0,2997,2564.0,0.0,0.0,10.73,23.04,0.0,0.0,399,0.0,0.0,0.0,one,SR,1
0,736,2591,0,0,16.4261,8.393,6.9702,0.0,0.0,2142,932.0,0.0,0.0,12.92,10.63,0.0,0.0,80,0.0,0.0,0.0,one,SR,1
0,743,8041,7240,0,56.0944,21.0945,15.1637,16.8816,0.0,2507,2262.0,2002.0,0.0,-0.27,14.59,14.95,0.0,375,317.0,0.0,0.0,many,SR,2
0,2793,9647,0,0,16.3826,8.5684,6.7732,0.0,0.0,1196,901.0,0.0,0.0,3.19,10.41,0.0,0.0,55,0.0,0.0,0.0,one,SR,1
0,748,3774,0,0,25.5722,11.6066,12.2392,0.0,0.0,2075,1827.0,0.0,0.0,6.25,17.26,0.0,0.0,268,0.0,0.0,0.0,one,SR,1
0,4840,5286,0,0,17.3623,8.9962,7.2692,0.0,0.0,1510,980.0,0.0,0.0,5.98,10.97,0.0,0.0,60,0.0,0.0,0.0,one,SR,1
