ID,appr_d_detour,appr_d_alone_time,appr_d_save,appr_r_detour,appr_r_alone_time,appr_r_save,cen_d_detour,cen_d_alone_time,cen_d_save,cen_r_detour,cen_r_alone_time,cen_r_save,exa_d_detour,exa_d_alone_time,exa_d_save,exa_r_detour,exa_r_alone_time,exa_r_save
11,0.09105129750882661,1646.9728353140918,17.154184210526317,0.1304738153163663,1505.39336492891,19.391650355450235,0.12156010414929765,1645.2554991539764,16.450752791878173,0.16608783649576347,1581.601931330472,20.880736802575104,0.0,0.0,0.0,0.0,0.0,0.0
12,0.07930577663605312,1669.5137741046833,8.779212947658403,0.07818589859273108,1427.5884393063584,12.344528092485548,0.09056616227689597,1640.3376792698828,8.36939400260756,0.0844640612313095,1476.6902173913043,12.977607826086956,0.07998925808695785,1668.7537826685007,8.769650618982118,0.07860649687784631,1427.3044982698962,12.34045755478662
13,0.08032737688646956,1627.0259938837921,10.153283027522937,0.07949633601610194,1424.89289740699,12.496895941375422,0.09770150585737569,1616.3841554559044,9.729464125560538,0.10518227828614589,1522.522774327122,13.786386956521739,0.08031508948346666,1626.0687022900763,10.182632671755725,0.07926820986802918,1423.3543307086613,12.47294690663667
14,0.0754745198603501,1636.398561151079,10.345269064748202,0.09032878488760777,1464.111344537815,12.793571323529411,0.09371579223710119,1627.1796322489392,9.777505091937766,0.11411884422064839,1550.1194605009634,14.049465221579961,0.0,0.0,0.0,0.0,0.0,0.0
15,0.07989155086971793,1637.2535014005603,17.262338655462187,0.08511303605153256,1445.5948361469711,18.786976266137042,0.10135453883584983,1623.1198910081744,16.624666485013623,0.11299744347664828,1534.0602739726028,20.3415600913242,0.0,0.0,0.0,0.0,0.0,0.0
16,0.09552398056005236,1643.5631578947368,17.363984078947368,0.1185144550399784,1471.1284080914688,19.096108619173265,0.1207447474679578,1642.0511811023623,17.023391994750657,0.15513270816992752,1546.848171701113,20.468099443561208,0.0,0.0,0.0,0.0,0.0,0.0
17,0.09439168545273931,1634.132561132561,16.664859459459457,0.12228919880397238,1509.41890639481,19.457921223354955,0.12290249511062716,1628.811464968153,15.960898471337579,0.1584100476860583,1598.8071065989848,21.029284771573604,0.09498441485677728,1634.8878865979382,16.710994845360826,0.12118415727202829,1512.7402957486138,19.50502393715342
18,0.09054490091923274,1627.8163265306123,16.998248859543818,0.11453835859411701,1482.8457047539616,19.30159824854045,0.12828021367296455,1624.7338902147972,16.531807875894987,0.1508479733462346,1570.6666666666667,20.74002498118886,0.09206796634628577,1626.7413173652694,17.018176886227547,0.11457505691319053,1485.11231281198,19.31189126455907
19,0.07855082067657262,1686.3415597235933,9.472956564659427,0.07693503930603322,1445.7307386814932,12.436583161239078,0.09250812672379984,1660.4715750232992,9.15102991612302,0.08724475200584977,1503.2074074074073,13.082710740740739,0.07864801030834101,1686.222879684418,9.47567899408284,0.07681427067493317,1447.2605242255759,12.4446194598888
20,0.09705617674758964,1646.8254972875227,9.870285171790234,0.11431217996690451,1450.170145477546,12.820283491461101,0.1196756799820052,1625.6499133448874,10.15033466204506,0.12378121324070372,1478.1980482204362,13.025846326061997,0.09683667394251176,1647.1212669683257,9.891972850678732,0.11563932346761745,1450.0510718789408,12.832329697351827
21,0.07970740005274424,1666.7549271636676,10.046303341902314,0.07255498193459833,1424.1115409413283,12.417445196647325,0.09725497770058758,1645.3983606557376,9.974011967213116,0.08650329245613561,1474.040901007706,12.97568944872555,0.0,0.0,0.0,0.0,0.0,0.0
22,0.08019312782423904,1660.8307426597582,9.465434974093263,0.0783060900825343,1435.4259634888438,12.526185936443543,0.09281828989105678,1636.977105478332,9.440517661488144,0.08077608844469979,1471.989375,12.960854062500003,0.0,0.0,0.0,0.0,0.0,0.0
23,0.07913353924754453,1637.6956967213114,17.85048493852459,0.08597236367418919,1454.6390041493776,19.022254218533885,0.10050115086918775,1627.4929718875503,17.246254216867474,0.11494782447314354,1549.1406844106464,20.664697655259822,0.08074691786317341,1636.7709611451942,17.834524233128835,0.08794802443538771,1457.0253946465339,19.066875497597806
24,0.09791502766568895,1666.367041198502,16.830078426966292,0.1068979734630652,1477.2464788732395,19.06111327193933,0.12284121447816027,1642.3383404864092,16.524549999999998,0.12339788956171138,1522.7527147087858,19.735528084896348,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0968773847532923,1673.669384729429,16.818984210526317,0.10470576325707769,1455.3145766345124,18.764459485530544,0.12776541073988815,1648.833569405099,16.537309915014163,0.12252055617998808,1515.1482741857074,19.595357851239672,0.0966332238193648,1674.1009651076465,16.806546399406088,0.1054506174851169,1456.2563002680965,18.785124343163538
26,0.07911350518009538,1659.5264100268575,11.35468406445837,0.08640279401749819,1480.9577464788733,13.253359330985916,0.0954190356758423,1651.0555555555557,11.443787918871251,0.10650675452161347,1531.8132337246532,13.987383137673426,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0913918496498168,1607.9630266552022,11.61486758383491,0.11797120645429718,1474.2682051282052,13.353945282051283,0.12015327435135502,1606.5763293310463,11.848472641509435,0.1426117566542357,1518.3322535863026,13.93136390559926,0.0915898301739007,1607.479381443299,11.584653436426116,0.11711621194258591,1472.4181631605952,13.335986916367366
28,0.08239272362029541,1630.8077900084675,11.491619475021169,0.079295763073251,1445.826396495071,12.938276451259583,0.10047742541987104,1625.2453936348409,11.461762814070351,0.09713151401976337,1507.3214643931794,13.818138665997994,0.08197605256873544,1631.3398305084745,11.528738559322036,0.07875749349485658,1446.4876577070763,12.929861601755348
29,0.0825187073617081,1665.3558981233243,17.462527747989277,0.07983243481006523,1447.9814197236778,18.80439852310624,0.10180018987380478,1630.083176985616,16.97925334584115,0.0884671161920496,1489.513186338089,19.520675097276264,0.0,0.0,0.0,0.0,0.0,0.0
30,0.08886448755777338,1662.0113085621972,18.18655807754443,0.11345222634971831,1495.497180932855,19.597503229113272,0.125332657065937,1660.8267526188558,17.8276911361805,0.1501065980739801,1566.938077634011,20.779139232902033,0.08887126808084142,1661.677966101695,18.204078046811944,0.11074779521146483,1494.3293996921498,19.58786967675731
