station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
0,16,2564,0,0,21.2504,10.8145,9.4669,0.0,0.0,1253,799.0,0.0,0.0,4.44,9.69,0.0,0.0,166,0.0,0.0,0.0,one,SR,1
0,4116,5008,0,0,40.4001,20.2899,18.4944,0.0,0.0,2193,1686.0,0.0,0.0,8.48,16.16,0.0,0.0,180,0.0,0.0,0.0,one,SR,1
0,22,6245,5852,0,39.4852,15.8243,10.619,11.4929,0.0,1210,914.0,810.0,0.0,-1.24,7.67,7.82,0.0,168,133.0,2.0,0.0,many,SR,2
0,4120,4256,4056,0,44.9888,17.6572,14.6034,11.0057,0.0,1636,1291.0,766.0,0.0,1.68,9.64,7.58,0.0,248,162.0,0.0,0.0,many,SR,2
181,4122,3688,0,0,32.8347,12.3316,19.5759,0.0,0.0,1146,2135.0,0.0,0.0,3.69,12.27,0.0,0.0,42,492.0,0.0,0.0,one,RT,1
0,36,2244,0,0,24.5695,11.9999,11.465,0.0,0.0,1230,991.0,0.0,0.0,2.97,11.05,0.0,0.0,163,0.0,0.0,0.0,one,SR,1
0,41,6168,1311,66,98.8626,37.0126,23.0382,12.0735,23.1236,2137,1807.0,857.0,2137.0,-10.09,13.72,8.1,14.32,235,0.0,0.0,235.0,many,SR,3
0,44,6494,2976,2975,69.5136,27.1484,13.2551,13.2551,13.2551,1871,957.0,957.0,957.0,-3.75,8.67,8.67,8.67,215,0.0,0.0,0.0,many,SR,3
0,4143,5037,1585,0,59.966,23.8904,16.1434,17.827,0.0,1483,1202.0,1433.0,0.0,-3.38,10.06,11.0,0.0,66,0.0,65.0,0.0,many,SR,2
0,61,6701,0,0,47.8754,21.5548,24.2376,0.0,0.0,2522,2282.0,0.0,0.0,7.73,20.83,0.0,0.0,409,0.0,0.0,0.0,one,SR,1
0,63,6919,3567,0,54.1075,21.5874,16.7248,13.8624,0.0,1408,1277.0,1008.0,0.0,-2.61,10.37,8.96,0.0,89,19.0,0.0,0.0,many,SR,2
0,4159,3372,3371,0,62.3762,25.8814,17.1914,17.1914,0.0,1765,1291.0,1291.0,0.0,-0.48,10.56,10.56,0.0,26,0.0,0.0,0.0,many,SR,2
25,71,6104,2749,0,46.0688,16.8119,15.3992,12.6269,0.0,1600,1660.0,1216.0,0.0,5.72,9.01,8.3,0.0,50,453.0,255.0,0.0,many,TR,2
0,88,4454,0,0,29.2392,15.05,12.982,0.0,0.0,1170,1136.0,0.0,0.0,1.42,12.07,0.0,0.0,37,0.0,0.0,0.0,one,SR,1
0,91,8115,7944,7943,116.1206,49.4832,20.9723,20.95,20.95,4791,1622.0,1620.0,1620.0,16.42,12.56,12.55,12.55,232,0.0,0.0,0.0,many,SR,3
0,103,7203,0,0,25.5157,15.4444,9.1257,0.0,0.0,2096,766.0,0.0,0.0,13.5,9.46,0.0,0.0,96,0.0,0.0,0.0,one,SR,1
0,4203,2524,0,0,50.2985,25.4534,22.8726,0.0,0.0,2951,2141.0,0.0,0.0,13.23,19.73,0.0,0.0,244,0.0,0.0,0.0,one,SR,1
0,4218,519,0,0,28.3573,15.7211,11.5274,0.0,0.0,1486,997.0,0.0,0.0,5.62,11.09,0.0,0.0,24,0.0,0.0,0.0,one,SR,1
