station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
0,9,6311,0,0,11.4744,9.4851,0.5658,0.0,0.0,1481,721,0,0,2.74,14.23,0.0,0.0,227,0.0,0.0,0.0,one,SR,1
0,14,4151,3118,0,30.1746,20.542,3.567,3.567,0.0,1846,816,816,0,-3.11,12.49,12.49,0.0,133,0.0,0.0,0.0,many,SR,2
0,17,4515,0,0,19.7352,17.5117,0.1948,0.0,0.0,1364,1149,0,0,-3.94,20.29,0.0,0.0,51,0.0,0.0,0.0,one,SR,1
0,18,30,0,0,19.9933,17.7821,0.2363,0.0,0.0,1111,1111,0,0,-6.11,19.75,0.0,0.0,0,0.0,0.0,0.0,one,SR,1
0,28,9443,3895,0,65.9196,49.6083,5.2209,5.2936,0.0,2436,2211,2180,0,-26.59,29.06,28.91,0.0,175,19.0,0.0,0.0,many,SR,2
0,31,7536,0,0,17.2134,15.1288,0.3981,0.0,0.0,1392,907,0,0,-0.56,16.86,0.0,0.0,4,0.0,0.0,0.0,one,SR,1
0,35,2563,2562,56,49.7009,34.8426,3.6629,3.6629,3.2889,1388,863,863,1388,-23.62,13.03,13.03,16.38,229,0.0,0.0,229.0,many,SR,3
0,36,2244,0,0,15.9945,13.8598,0.3295,0.0,0.0,1230,991,0,0,-3.33,18.05,0.0,0.0,163,0.0,0.0,0.0,one,SR,1
0,41,5916,1814,66,65.8219,47.7672,4.0431,4.0431,4.3827,2073,1057,1057,2073,-28.51,15.23,15.23,25.41,171,0.0,0.0,171.0,many,SR,3
0,42,6816,6653,2199,60.6028,43.3119,4.4047,4.7134,3.124,1573,1513,1406,842,-28.92,19.43,19.17,11.88,145,85.0,1.0,80.0,many,SR,3
0,46,5574,5573,0,49.7096,35.8302,4.8515,4.8515,0.0,1862,1543,1543,0,-18.04,20.88,20.88,0.0,120,0.0,0.0,0.0,many,SR,2
0,47,4265,3549,0,33.7926,23.7143,3.5904,3.7975,0.0,1084,827,993,0,-12.83,12.62,14.29,0.0,34,0.0,19.0,0.0,many,SR,2
0,48,3796,0,0,19.4012,17.1004,0.0911,0.0,0.0,1895,1277,0,0,0.01,22.1,0.0,0.0,190,0.0,0.0,0.0,one,SR,1
0,51,1293,0,0,19.5208,17.258,0.1421,0.0,0.0,1740,1214,0,0,-0.82,21.21,0.0,0.0,125,0.0,0.0,0.0,one,SR,1
0,58,4085,2906,0,45.4106,32.048,4.747,4.747,0.0,2225,1420,1420,0,-11.45,19.34,19.34,0.0,189,0.0,0.0,0.0,many,SR,2
0,59,5347,3207,0,33.1221,23.0515,3.7043,3.7043,0.0,1145,888,888,0,-11.94,13.31,13.31,0.0,62,0.0,0.0,0.0,many,SR,2
0,63,6919,3567,0,39.17,27.655,4.3503,3.9471,0.0,1408,1277,1008,0,-14.17,17.51,14.67,0.0,89,19.0,0.0,0.0,many,SR,2
0,67,7638,7637,6072,60.0581,42.6714,4.3483,4.3483,3.757,1434,1326,1326,911,-29.34,17.88,17.88,13.57,118,35.0,35.0,0.0,many,SR,3
0,69,7889,7888,0,37.6741,26.5987,4.0219,4.0219,0.0,1179,1051,1051,0,-14.91,15.16,15.16,0.0,47,0.0,0.0,0.0,many,SR,2
0,74,6481,0,0,17.3745,15.276,0.3965,0.0,0.0,1202,918,0,0,-2.7,17.02,0.0,0.0,3,0.0,0.0,0.0,one,SR,1
0,75,2974,0,0,13.9076,11.9079,0.5365,0.0,0.0,1186,749,0,0,-0.71,14.63,0.0,0.0,86,0.0,0.0,0.0,one,SR,1
0,83,5670,0,0,15.3664,13.2669,0.3763,0.0,0.0,1372,933,0,0,-1.1,17.23,0.0,0.0,153,0.0,0.0,0.0,one,SR,1
0,84,6815,1349,0,44.153,31.6965,4.4606,4.437,0.0,1422,1270,1314,0,-17.1,17.64,17.95,0.0,23,0.0,17.0,0.0,many,SR,2
0,85,9782,0,0,15.3695,13.3392,0.4964,0.0,0.0,1129,799,0,0,-1.95,15.34,0.0,0.0,32,0.0,0.0,0.0,one,SR,1
0,88,4454,1523,0,36.5023,25.686,3.4521,4.1589,0.0,1349,1315,1119,0,-14.68,16.12,15.93,0.0,216,179.0,0.0,0.0,many,SR,2
0,92,1191,0,0,15.6472,13.6132,0.4861,0.0,0.0,1156,809,0,0,-1.79,15.48,0.0,0.0,22,0.0,0.0,0.0,one,SR,1
0,100,8566,8564,3028,62.3051,45.0391,3.661,3.661,4.826,1946,863,863,1940,-25.63,13.03,13.03,25.13,70,0.0,0.0,60.0,many,SR,3
0,101,1463,0,0,18.5994,16.3563,0.1848,0.0,0.0,1576,1170,0,0,-1.98,20.58,0.0,0.0,148,0.0,0.0,0.0,one,SR,1
0,106,8571,0,0,19.3947,17.1651,0.1953,0.0,0.0,1927,1153,0,0,1.92,20.34,0.0,0.0,78,0.0,0.0,0.0,one,SR,1
0,108,9385,6299,0,38.8004,27.2529,3.9278,4.3953,0.0,2331,1004,1280,0,-4.54,14.63,17.62,0.0,121,0.0,12.0,0.0,many,SR,2
0,110,3956,0,0,18.8685,16.5953,0.1314,0.0,0.0,2713,1229,0,0,9.21,21.42,0.0,0.0,183,0.0,0.0,0.0,one,SR,1
