station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
0,6,6994,6993,10,61.0765,25.8532,8.7316,8.7316,14.776,1811,886.0,886.0,1811.0,-7.84,8.26,8.26,13.31,69,0.0,0.0,69.0,many,SR,3
0,8,4525,2219,842,80.7125,33.5748,14.2572,14.2572,14.7454,1761,1743.0,1743.0,1708.0,-16.41,12.86,12.86,13.06,91,73.0,73.0,7.0,many,SR,3
246,9,7179,0,0,19.1781,5.3826,12.8131,0.0,0.0,1490,1910.0,0.0,0.0,6.8,12.82,0.0,0.0,236,285.0,0.0,0.0,one,RT,1
0,11,6739,2288,0,35.2293,14.05,9.7239,9.6587,0.0,1461,1016.0,1009.0,0.0,-0.83,9.01,8.96,0.0,145,-1.0,0.0,0.0,many,SR,2
0,4131,4327,0,0,28.1568,13.8041,12.5777,0.0,0.0,2038,1889.0,0.0,0.0,5.42,17.75,0.0,0.0,148,0.0,0.0,0.0,one,SR,1
0,4142,8766,0,0,20.3824,9.7819,9.2766,0.0,0.0,1597,1301.0,0.0,0.0,4.85,13.24,0.0,0.0,146,0.0,0.0,0.0,one,SR,1
10,4146,3613,3108,0,31.8709,9.4012,13.1443,8.1149,0.0,1397,1684.0,1417.0,0.0,3.77,9.15,8.96,0.0,102,304.0,400.0,0.0,many,RT,2
0,52,8594,0,0,19.8346,9.4379,9.0927,0.0,0.0,1437,1273.0,0.0,0.0,3.35,13.04,0.0,0.0,157,0.0,0.0,0.0,one,SR,1
0,4160,9995,9994,0,35.0672,14.2905,9.5041,9.5041,0.0,1645,988.0,988.0,0.0,1.36,8.84,8.84,0.0,111,0.0,0.0,0.0,many,SR,2
0,67,1469,0,0,20.1984,10.1132,8.8137,0.0,0.0,1407,1227.0,0.0,0.0,3.33,12.71,0.0,0.0,91,0.0,0.0,0.0,one,SR,1
0,91,3845,3844,0,72.3215,28.0331,20.3377,20.3377,0.0,4865,2496.0,2496.0,0.0,18.57,18.06,18.06,0.0,306,0.0,0.0,0.0,many,SR,2
0,92,4325,0,0,17.2938,9.3478,6.8916,0.0,0.0,1144,920.0,0.0,0.0,2.52,10.54,0.0,0.0,10,0.0,0.0,0.0,one,SR,1
0,4194,2235,0,0,31.0474,15.5794,13.5534,0.0,0.0,3927,2067.0,0.0,0.0,24.0,19.15,0.0,0.0,113,0.0,0.0,0.0,one,SR,1
0,4203,4012,0,0,34.9214,16.9895,15.7085,0.0,0.0,2913,2461.0,0.0,0.0,10.58,22.23,0.0,0.0,206,0.0,0.0,0.0,one,SR,1
0,110,9484,0,0,33.0906,14.8748,15.9556,0.0,0.0,2903,2508.0,0.0,0.0,10.14,22.6,0.0,0.0,373,0.0,0.0,0.0,one,SR,1
0,118,4092,2910,0,54.4,21.9158,15.1056,14.7339,0.0,2627,1777.0,1696.0,0.0,3.78,13.42,13.02,0.0,129,18.0,0.0,0.0,many,SR,2
0,123,4524,1468,1467,76.9099,30.157,14.3196,14.3196,14.3196,3335,1636.0,1636.0,1636.0,0.87,12.65,12.65,12.65,272,0.0,0.0,0.0,many,SR,3
0,4220,9570,4935,0,56.6727,22.9005,16.2982,14.7046,0.0,2809,2033.0,1691.0,0.0,4.57,14.7,12.99,0.0,138,71.0,0.0,0.0,many,SR,2
0,148,6454,0,0,22.1708,10.5679,10.1737,0.0,0.0,1674,1448.0,0.0,0.0,4.71,14.29,0.0,0.0,157,0.0,0.0,0.0,one,SR,1
0,4260,2697,1973,0,44.9605,17.9438,16.2854,8.4499,0.0,2231,1999.0,922.0,0.0,2.89,14.61,8.2,0.0,177,51.0,47.0,0.0,many,SR,2
0,208,3688,0,0,23.7271,10.9142,11.2308,0.0,0.0,1915,1643.0,0.0,0.0,5.87,15.82,0.0,0.0,227,0.0,0.0,0.0,one,SR,1
0,4307,5054,0,0,16.0427,6.993,7.8835,0.0,0.0,1541,1078.0,0.0,0.0,5.69,11.66,0.0,0.0,239,0.0,0.0,0.0,one,SR,1
0,218,8327,937,463,69.7551,28.4105,13.6277,10.3903,13.8543,1879,1610.0,1141.0,1879.0,-11.52,12.19,9.57,12.96,194,46.0,24.0,194.0,many,SR,3
0,224,7103,576,0,33.2865,14.136,8.6515,8.8281,0.0,1506,877.0,978.0,0.0,0.78,8.21,8.5,0.0,62,0.0,51.0,0.0,many,SR,2
0,228,7680,2127,0,35.0307,14.7128,9.2892,9.2853,0.0,1129,991.0,965.0,0.0,-3.84,8.75,8.69,0.0,67,20.0,4.0,0.0,many,SR,2
0,242,8616,0,0,19.234,8.8404,9.0903,0.0,0.0,1975,1272.0,0.0,0.0,9.01,13.03,0.0,0.0,197,0.0,0.0,0.0,one,SR,1
0,254,7102,0,0,36.5958,18.4679,15.8794,0.0,0.0,3230,2493.0,0.0,0.0,13.68,22.49,0.0,0.0,121,0.0,0.0,0.0,one,SR,1
0,4358,3044,703,0,28.5372,11.1175,7.9419,7.9419,0.0,1489,783.0,783.0,0.0,1.81,7.68,7.68,0.0,185,0.0,0.0,0.0,many,SR,2
50,4361,3903,0,0,32.2724,9.8684,21.1155,0.0,0.0,1715,3029.0,0.0,0.0,6.41,16.88,0.0,0.0,118,429.0,0.0,0.0,one,RT,1
0,4362,9144,4332,0,49.6702,20.0011,13.655,13.6019,0.0,1991,1540.0,1563.0,0.0,-0.8,12.05,12.07,0.0,117,-1.0,18.0,0.0,many,SR,2
50,269,5349,1609,0,52.0597,8.2949,17.8822,24.8015,0.0,1127,2393.0,2668.0,0.0,2.1,9.41,10.41,0.0,98,558.0,314.0,0.0,many,TR,2
0,275,3405,566,0,39.129,15.7343,10.723,10.723,0.0,1705,1147.0,1147.0,0.0,0.36,9.74,9.74,0.0,123,0.0,0.0,0.0,many,SR,2
64,299,8021,0,0,33.1971,10.4673,21.4449,0.0,0.0,2140,3529.0,0.0,0.0,10.91,16.85,0.0,0.0,75,793.0,0.0,0.0,one,TR,1
0,300,7788,7787,0,45.1153,16.5829,13.1105,13.1105,0.0,1896,1463.0,1463.0,0.0,-0.89,11.56,11.56,0.0,288,0.0,0.0,0.0,many,SR,2
0,348,189,0,0,14.984,7.0373,6.893,0.0,0.0,1295,919.0,0.0,0.0,4.11,10.54,0.0,0.0,167,0.0,0.0,0.0,one,SR,1
0,350,6051,0,0,16.5026,8.9494,6.5398,0.0,0.0,1013,862.0,0.0,0.0,1.52,10.13,0.0,0.0,12,0.0,0.0,0.0,one,SR,1
35,351,9685,7430,0,31.5134,7.8768,10.799,11.8478,0.0,1128,1347.0,1697.0,0.0,2.93,7.92,7.98,0.0,71,252.0,455.0,0.0,many,RT,2
0,369,6549,5031,2394,65.62,25.9959,12.1403,12.1244,12.1212,1830,1333.0,1335.0,1331.0,-9.93,10.8,10.8,10.79,215,0.0,2.0,0.0,many,SR,3
0,4470,9269,974,0,35.0111,13.1852,9.9925,9.9925,0.0,1869,1052.0,1052.0,0.0,3.06,9.2,9.2,0.0,231,0.0,0.0,0.0,many,SR,2
0,380,7140,5250,437,47.9593,20.9105,8.2242,8.2242,8.2318,1121,821.0,821.0,821.0,-9.55,7.9,7.9,7.9,28,0.0,0.0,0.0,many,SR,3
0,382,8038,3099,805,57.9665,25.0051,7.9426,7.7432,14.4688,1681,798.0,759.0,1673.0,-7.61,7.71,7.54,12.82,18,9.0,1.0,10.0,many,SR,3
1,403,6641,673,672,73.5719,18.571,17.5227,17.5265,17.5265,1411,2200.0,2200.0,2200.0,-7.01,11.09,11.08,11.08,222,335.0,335.0,335.0,many,RT,3
0,409,1867,0,0,16.2287,8.0373,7.1129,0.0,0.0,1567,954.0,0.0,0.0,6.75,10.78,0.0,0.0,114,0.0,0.0,0.0,one,SR,1
0,431,6901,6557,5717,57.0357,23.3874,10.5139,11.2979,8.968,1436,1134.0,1396.0,969.0,-10.74,9.62,10.52,8.55,166,9.0,112.0,33.0,many,SR,3
0,4560,2182,0,0,16.9079,8.7746,7.0598,0.0,0.0,1451,947.0,0.0,0.0,5.57,10.74,0.0,0.0,61,0.0,0.0,0.0,one,SR,1
117,473,9317,0,0,29.851,10.5808,18.0722,0.0,0.0,1425,3325.0,0.0,0.0,4.18,15.98,0.0,0.0,14,880.0,0.0,0.0,one,TR,1
0,4579,6636,5470,0,30.7233,13.404,8.1777,7.6057,0.0,1075,817.0,774.0,0.0,-2.54,7.86,7.5,0.0,29,2.0,23.0,0.0,many,SR,2
0,4582,1622,747,0,34.2377,14.4604,8.935,9.138,0.0,1651,934.0,947.0,0.0,2.0,8.46,8.58,0.0,60,13.0,5.0,0.0,many,SR,2
0,489,8903,0,0,19.552,9.5759,8.7159,0.0,0.0,1460,1211.0,0.0,0.0,3.99,12.6,0.0,0.0,121,0.0,0.0,0.0,one,SR,1
114,496,5582,2972,0,49.1249,9.5232,21.4681,16.7763,0.0,1225,2452.0,2222.0,0.0,0.65,10.52,10.06,0.0,184,334.0,454.0,0.0,many,RT,2
0,514,7622,0,0,14.2684,7.5873,5.7567,0.0,0.0,1280,736.0,0.0,0.0,5.12,9.24,0.0,0.0,50,0.0,0.0,0.0,one,SR,1
0,4612,7726,5126,0,35.5589,14.7216,9.5327,9.5327,0.0,1886,991.0,991.0,0.0,3.86,8.86,8.86,0.0,84,0.0,0.0,0.0,many,SR,2
0,4626,4023,0,0,18.8534,9.0993,8.5166,0.0,0.0,1760,1179.0,0.0,0.0,7.34,12.38,0.0,0.0,139,0.0,0.0,0.0,one,SR,1
0,542,5671,2993,0,31.4849,13.2985,8.3024,8.2948,0.0,1400,830.0,830.0,0.0,0.4,7.95,7.95,0.0,69,0.0,0.0,0.0,many,SR,2
0,4690,9854,9853,0,30.2356,11.5851,8.5142,8.5142,0.0,1739,859.0,859.0,0.0,3.66,8.11,8.11,0.0,206,0.0,0.0,0.0,many,SR,2
0,4696,7816,2929,0,34.6669,13.0619,9.8076,9.9672,0.0,1673,1035.0,1067.0,0.0,1.09,9.08,9.22,0.0,233,5.0,12.0,0.0,many,SR,2
0,4705,7662,7661,0,60.8633,21.1338,18.246,18.246,0.0,3501,2198.0,2198.0,0.0,7.62,16.19,16.19,0.0,546,0.0,0.0,0.0,many,SR,2
0,630,8298,0,0,22.1844,11.7612,9.1171,0.0,0.0,1276,1276.0,0.0,0.0,1.64,13.06,0.0,0.0,0,0.0,0.0,0.0,one,SR,1
0,642,7908,0,0,36.184,17.6166,16.2632,0.0,0.0,2999,2564.0,0.0,0.0,10.75,23.04,0.0,0.0,213,0.0,0.0,0.0,one,SR,1
1,4739,7020,5308,5023,62.4798,12.8114,15.8553,22.3496,9.9398,1387,2415.0,2449.0,1427.0,0.85,9.54,9.85,7.85,62,683.0,319.0,366.0,many,TR,3
3,4774,6609,0,0,22.3976,7.4203,13.9632,0.0,0.0,1332,2199.0,0.0,0.0,4.86,13.14,0.0,0.0,117,421.0,0.0,0.0,one,RT,1
0,4783,9064,3587,0,48.3824,19.2602,15.0877,11.631,0.0,2839,1863.0,1266.0,0.0,8.18,13.62,10.42,0.0,162,73.0,0.0,0.0,many,SR,2
0,699,7857,7098,0,53.348,22.0619,14.3317,14.3973,0.0,1986,1642.0,1725.0,0.0,-2.16,12.67,12.9,0.0,65,2.0,49.0,0.0,many,SR,2
0,4796,1560,1559,0,52.1945,20.0187,14.781,14.781,0.0,2042,1703.0,1703.0,0.0,-2.08,13.07,13.07,0.0,239,0.0,0.0,0.0,many,SR,2
0,4816,9031,3106,0,69.1598,26.6122,16.4979,22.4657,0.0,3615,1948.0,3332.0,0.0,5.7,14.61,21.23,0.0,385,0.0,334.0,0.0,many,SR,2
0,746,2653,2652,0,44.1821,18.3801,11.8427,11.8427,0.0,1547,1295.0,1295.0,0.0,-2.81,10.58,10.58,0.0,46,0.0,0.0,0.0,many,SR,2
0,4848,2552,0,0,12.9553,6.2699,5.7596,0.0,0.0,1226,738.0,0.0,0.0,4.54,9.26,0.0,0.0,141,0.0,0.0,0.0,one,SR,1
0,778,1076,0,0,20.0004,9.9279,8.8018,0.0,0.0,1634,1226.0,0.0,0.0,5.72,12.71,0.0,0.0,103,0.0,0.0,0.0,one,SR,1
0,4882,8822,0,0,23.6179,11.4905,10.6323,0.0,0.0,1644,1532.0,0.0,0.0,3.81,14.95,0.0,0.0,134,0.0,0.0,0.0,one,SR,1
164,4900,5931,5608,0,49.2935,8.5848,11.6789,27.9645,0.0,1229,1713.0,3026.0,0.0,3.32,8.22,10.43,0.0,69,463.0,404.0,0.0,many,RT,2
0,4901,4743,4742,0,28.5101,11.562,7.7225,7.7225,0.0,1947,754.0,754.0,0.0,6.92,7.52,7.52,0.0,134,0.0,0.0,0.0,many,SR,2
0,4908,7671,3769,2707,60.5774,22.5464,11.8275,11.7795,11.2707,2669,1293.0,1313.0,1328.0,-0.35,10.57,10.59,10.37,398,0.0,17.0,70.0,many,SR,3
0,838,9768,2952,0,35.0715,14.9698,8.7793,9.5965,0.0,1503,893.0,1022.0,0.0,0.25,8.3,8.96,0.0,39,0.0,14.0,0.0,many,SR,2
0,862,1364,0,0,16.9452,8.3288,7.4948,0.0,0.0,1776,1015.0,0.0,0.0,8.55,11.22,0.0,0.0,121,0.0,0.0,0.0,one,SR,1
0,869,6534,225,0,40.6213,17.326,10.6124,10.7388,0.0,2151,1134.0,1156.0,0.0,5.09,9.67,9.77,0.0,12,0.0,4.0,0.0,many,SR,2
0,4970,9957,0,0,17.3108,9.4391,6.825,0.0,0.0,1149,909.0,0.0,0.0,2.64,10.47,0.0,0.0,-1,0.0,0.0,0.0,one,SR,1
89,4986,8999,0,0,39.5863,7.2554,31.4971,0.0,0.0,1648,4027.0,0.0,0.0,9.8,14.34,0.0,0.0,17,740.0,0.0,0.0,one,RT,1
0,5000,9884,0,0,19.2041,9.9759,8.0436,0.0,0.0,1457,1104.0,0.0,0.0,4.64,11.85,0.0,0.0,47,0.0,0.0,0.0,one,SR,1
0,926,3624,3623,0,44.1053,16.7596,12.5618,12.5618,0.0,1803,1388.0,1388.0,0.0,-1.07,11.11,11.11,0.0,221,0.0,0.0,0.0,many,SR,2
0,942,1736,0,0,31.0054,16.3361,12.8543,0.0,0.0,1940,1940.0,0.0,0.0,4.04,18.15,0.0,0.0,0,0.0,0.0,0.0,one,SR,1
121,965,8269,2442,0,41.6828,10.652,14.3733,15.2628,0.0,1395,2307.0,2285.0,0.0,2.09,10.94,10.0,0.0,130,605.0,591.0,0.0,many,RT,2
0,974,8683,8061,0,38.9051,14.4748,8.97,13.3901,0.0,1813,918.0,1692.0,0.0,0.41,8.45,12.26,0.0,284,0.0,118.0,0.0,many,SR,2
0,1018,8316,0,0,18.6003,9.6692,7.7763,0.0,0.0,1157,1062.0,0.0,0.0,1.75,11.55,0.0,0.0,50,0.0,0.0,0.0,one,SR,1
0,1048,7290,6689,0,38.3519,14.6976,9.8949,11.7597,0.0,2845,1065.0,1431.0,0.0,11.87,9.18,10.82,0.0,225,17.0,95.0,0.0,many,SR,2
0,1052,9487,0,0,14.2772,6.8496,6.4262,0.0,0.0,1654,845.0,0.0,0.0,8.35,10.01,0.0,0.0,148,0.0,0.0,0.0,one,SR,1
0,1098,9564,8296,0,33.6574,14.1025,7.7168,10.1304,0.0,1202,753.0,1201.0,0.0,-2.75,7.51,9.57,0.0,87,0.0,85.0,0.0,many,SR,2
260,1103,6801,0,0,26.7657,6.8932,19.091,0.0,0.0,1089,2091.0,0.0,0.0,4.4,11.82,0.0,0.0,10,121.0,0.0,0.0,one,RT,1
0,1141,3888,0,0,26.6537,14.0075,11.0853,0.0,0.0,1828,1616.0,0.0,0.0,5.15,15.61,0.0,0.0,3,0.0,0.0,0.0,one,SR,1
157,1145,7818,5267,0,29.0016,8.7936,9.4404,9.4404,0.0,1341,1665.0,1665.0,0.0,2.14,9.64,9.64,0.0,215,474.0,474.0,0.0,many,TR,2
245,1164,5768,0,0,43.3197,12.2027,29.5953,0.0,0.0,3369,4209.0,0.0,0.0,21.68,20.22,0.0,0.0,102,651.0,0.0,0.0,one,TR,1
0,1175,3757,3756,0,57.9787,23.4644,15.8545,15.8545,0.0,2338,1855.0,1855.0,0.0,-0.7,14.03,14.03,0.0,122,0.0,0.0,0.0,many,SR,2
0,1198,5486,0,0,16.5498,9.047,6.4943,0.0,0.0,1085,855.0,0.0,0.0,2.32,10.08,0.0,0.0,2,0.0,0.0,0.0,one,SR,1
0,1209,3086,1868,0,33.3065,14.0546,8.4874,9.093,0.0,1123,854.0,981.0,0.0,-3.25,8.08,8.63,0.0,68,0.0,30.0,0.0,many,SR,2
120,1231,3870,207,0,52.769,9.6181,23.6468,18.2631,0.0,1458,1921.0,2746.0,0.0,4.14,9.77,10.64,0.0,106,-152.0,734.0,0.0,many,TR,2
0,1253,7871,7870,0,34.0317,14.6699,8.846,8.846,0.0,1211,901.0,901.0,0.0,-2.31,8.35,8.35,0.0,25,0.0,0.0,0.0,many,SR,2
38,1268,853,0,0,23.8752,7.1272,15.5995,0.0,0.0,1383,2463.0,0.0,0.0,4.19,14.48,0.0,0.0,219,451.0,0.0,0.0,one,RT,1
265,1275,1789,0,0,27.3243,5.6436,20.9974,0.0,0.0,1039,2818.0,0.0,0.0,4.76,11.83,0.0,0.0,35,564.0,0.0,0.0,one,RT,1
0,1280,2037,0,0,14.869,7.5416,6.3366,0.0,0.0,1289,830.0,0.0,0.0,4.62,9.91,0.0,0.0,94,0.0,0.0,0.0,one,SR,1
0,1283,2460,1998,702,52.6786,21.3501,12.5105,8.0473,8.0277,1741,1741.0,821.0,795.0,-6.41,11.87,7.81,7.75,228,228.0,15.0,0.0,many,SR,3
0,1303,4871,0,0,18.7041,9.8644,7.6947,0.0,0.0,1536,1048.0,0.0,0.0,5.82,11.45,0.0,0.0,30,0.0,0.0,0.0,one,SR,1
0,1334,5920,1405,0,37.528,14.9298,10.8733,9.7864,0.0,1448,1404.0,1025.0,0.0,-2.24,10.33,9.05,0.0,172,153.0,0.0,0.0,many,SR,2
0,1339,7303,1447,0,32.679,13.2667,9.6073,8.0888,0.0,1324,1227.0,803.0,0.0,-1.54,9.37,7.79,0.0,149,146.0,0.0,0.0,many,SR,2
147,1371,7242,0,0,15.8322,4.6811,10.6247,0.0,0.0,1138,1598.0,0.0,0.0,7.21,9.26,0.0,0.0,4,376.0,0.0,0.0,one,TR,1
0,1379,8502,0,0,17.3652,8.0898,8.0867,0.0,0.0,1280,1110.0,0.0,0.0,2.74,11.89,0.0,0.0,178,0.0,0.0,0.0,one,SR,1
38,1396,9742,5077,4108,85.9847,21.5675,19.9143,19.9034,22.1612,1174,2201.0,2661.0,2569.0,-9.62,11.13,11.13,12.13,26,197.0,548.0,291.0,many,TR,3
0,1413,6734,5702,0,37.5582,14.0538,11.343,10.2042,0.0,1660,1229.0,1080.0,0.0,-0.18,10.21,9.36,0.0,243,0.0,0.0,0.0,many,SR,2
0,1418,2455,2124,0,43.7126,17.8545,12.2101,11.5094,0.0,1484,1421.0,1274.0,0.0,-3.67,11.01,10.38,0.0,95,51.0,15.0,0.0,many,SR,2
0,1436,3657,2023,0,30.2004,12.9193,7.9554,7.7914,0.0,1372,793.0,796.0,0.0,0.6,7.71,7.63,0.0,61,5.0,21.0,0.0,many,SR,2
0,1441,5837,2115,0,29.043,11.3547,8.0697,8.064,0.0,1204,800.0,799.0,0.0,-1.35,7.78,7.77,0.0,180,0.0,0.0,0.0,many,SR,2
