station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
0,2049,873,0,0,21.5564,9.2167,10.818,0.0,0.0,2154,1566.0,0.0,0.0,8.92,15.22,0.0,0.0,306,0.0,0.0,0.0,one,SR,1
0,2050,1557,0,0,12.515,5.6165,5.9509,0.0,0.0,1226,769.0,0.0,0.0,4.34,9.48,0.0,0.0,199,0.0,0.0,0.0,one,SR,1
0,2059,7330,0,0,23.091,11.7451,9.9457,0.0,0.0,1578,1409.0,0.0,0.0,3.97,14.0,0.0,0.0,59,0.0,0.0,0.0,one,SR,1
0,4107,58,0,0,17.2184,7.574,8.4174,0.0,0.0,1963,1164.0,0.0,0.0,9.57,12.27,0.0,0.0,237,0.0,0.0,0.0,one,SR,1
0,18,30,0,0,19.9933,10.7128,8.091,0.0,0.0,1111,1111.0,0.0,0.0,0.96,11.89,0.0,0.0,0,0.0,0.0,0.0,one,SR,1
0,4121,6634,0,0,16.7286,8.6621,7.0008,0.0,0.0,1452,936.0,0.0,0.0,5.65,10.66,0.0,0.0,64,0.0,0.0,0.0,one,SR,1
0,4124,5663,0,0,19.3317,10.2851,7.8811,0.0,0.0,1431,1077.0,0.0,0.0,4.54,11.65,0.0,0.0,14,0.0,0.0,0.0,one,SR,1
0,4131,4327,0,0,28.1568,13.8041,12.5777,0.0,0.0,2038,1889.0,0.0,0.0,5.42,17.75,0.0,0.0,148,0.0,0.0,0.0,one,SR,1
0,4133,6805,0,0,18.2246,9.1383,7.9166,0.0,0.0,1674,1083.0,0.0,0.0,7.05,11.7,0.0,0.0,95,0.0,0.0,0.0,one,SR,1
0,2043,3340,0,0,20.8397,9.2637,10.1499,0.0,0.0,1931,1444.0,0.0,0.0,7.44,14.26,0.0,0.0,244,0.0,0.0,0.0,one,SR,1
0,2094,1229,0,0,17.5257,8.9427,7.4642,0.0,0.0,1497,1011.0,0.0,0.0,5.65,11.19,0.0,0.0,77,0.0,0.0,0.0,one,SR,1
0,4142,8766,0,0,20.3824,9.7819,9.2766,0.0,0.0,1597,1301.0,0.0,0.0,4.85,13.24,0.0,0.0,146,0.0,0.0,0.0,one,SR,1
0,4154,2324,0,0,43.7847,21.6318,19.3994,0.0,0.0,3952,3137.0,0.0,0.0,16.72,27.53,0.0,0.0,215,0.0,0.0,0.0,one,SR,1
0,2112,9150,0,0,18.9415,7.8234,9.7406,0.0,0.0,2286,1377.0,0.0,0.0,11.61,13.78,0.0,0.0,312,0.0,0.0,0.0,one,SR,1
0,66,5832,0,0,17.5288,8.9774,7.4355,0.0,0.0,1579,1007.0,0.0,0.0,6.54,11.16,0.0,0.0,73,0.0,0.0,0.0,one,SR,1
0,4160,3963,0,0,17.3326,8.1303,8.0206,0.0,0.0,1705,1100.0,0.0,0.0,7.27,11.82,0.0,0.0,171,0.0,0.0,0.0,one,SR,1
0,4165,2181,0,0,13.4578,6.7882,5.7453,0.0,0.0,1150,736.0,0.0,0.0,3.76,9.24,0.0,0.0,105,0.0,0.0,0.0,one,SR,1
0,75,2974,0,0,13.9076,7.1421,5.832,0.0,0.0,1186,749.0,0.0,0.0,4.05,9.34,0.0,0.0,86,0.0,0.0,0.0,one,SR,1
0,2133,4122,0,0,17.2269,9.1812,6.9821,0.0,0.0,1238,933.0,0.0,0.0,3.43,10.64,0.0,0.0,27,0.0,0.0,0.0,one,SR,1
0,87,5734,0,0,14.6781,7.6641,6.0557,0.0,0.0,1224,784.0,0.0,0.0,4.23,9.58,0.0,0.0,66,0.0,0.0,0.0,one,SR,1
0,92,4325,0,0,17.2938,9.3478,6.8916,0.0,0.0,1144,920.0,0.0,0.0,2.52,10.54,0.0,0.0,10,0.0,0.0,0.0,one,SR,1
0,96,5561,0,0,18.7431,8.4523,8.9973,0.0,0.0,1753,1258.0,0.0,0.0,6.77,12.93,0.0,0.0,218,0.0,0.0,0.0,one,SR,1
0,100,4622,0,0,23.9279,10.9038,11.4169,0.0,0.0,2119,1675.0,0.0,0.0,7.78,16.07,0.0,0.0,243,0.0,0.0,0.0,one,SR,1
0,104,3993,0,0,16.4109,8.2114,7.1197,0.0,0.0,1472,956.0,0.0,0.0,5.74,10.8,0.0,0.0,103,0.0,0.0,0.0,one,SR,1
0,106,1624,0,0,17.6546,7.0845,9.2484,0.0,0.0,2177,1298.0,0.0,0.0,10.96,13.22,0.0,0.0,328,0.0,0.0,0.0,one,SR,1
0,110,4369,0,0,22.3551,8.7897,11.89,0.0,0.0,2959,1762.0,0.0,0.0,15.99,16.75,0.0,0.0,429,0.0,0.0,0.0,one,SR,1
0,114,4460,0,0,14.7152,7.9585,5.8238,0.0,0.0,1402,748.0,0.0,0.0,6.33,9.33,0.0,0.0,30,0.0,0.0,0.0,one,SR,1
0,115,5100,0,0,15.7491,7.5842,7.0885,0.0,0.0,1497,951.0,0.0,0.0,6.03,10.76,0.0,0.0,144,0.0,0.0,0.0,one,SR,1
0,117,7026,0,0,13.8555,6.6977,6.1847,0.0,0.0,1147,805.0,0.0,0.0,3.29,9.73,0.0,0.0,141,0.0,0.0,0.0,one,SR,1
0,4212,9695,0,0,28.0299,12.7805,13.3623,0.0,0.0,2349,2032.0,0.0,0.0,7.68,18.87,0.0,0.0,287,0.0,0.0,0.0,one,SR,1
0,4218,6773,0,0,14.07,7.2868,5.8482,0.0,0.0,1539,751.0,0.0,0.0,7.74,9.35,0.0,0.0,77,0.0,0.0,0.0,one,SR,1
0,2176,1911,0,0,14.6068,7.7006,5.9585,0.0,0.0,1364,769.0,0.0,0.0,5.79,9.48,0.0,0.0,57,0.0,0.0,0.0,one,SR,1
0,4227,3165,0,0,16.3237,8.3152,6.9477,0.0,0.0,1352,929.0,0.0,0.0,4.65,10.61,0.0,0.0,84,0.0,0.0,0.0,one,SR,1
0,135,9468,0,0,18.0789,9.7021,7.2792,0.0,0.0,1839,981.0,0.0,0.0,9.43,10.98,0.0,0.0,12,0.0,0.0,0.0,one,SR,1
0,4234,1448,0,0,12.9944,6.2724,5.7927,0.0,0.0,1159,743.0,0.0,0.0,3.81,9.29,0.0,0.0,143,0.0,0.0,0.0,one,SR,1
0,4240,2702,0,0,14.9896,7.4074,6.5652,0.0,0.0,1380,867.0,0.0,0.0,5.34,10.17,0.0,0.0,119,0.0,0.0,0.0,one,SR,1
0,2195,8122,0,0,14.7714,7.63,6.1689,0.0,0.0,1552,804.0,0.0,0.0,7.54,9.72,0.0,0.0,77,0.0,0.0,0.0,one,SR,1
0,148,6454,0,0,22.1708,10.5679,10.1737,0.0,0.0,1674,1448.0,0.0,0.0,4.71,14.29,0.0,0.0,157,0.0,0.0,0.0,one,SR,1
0,2202,2094,0,0,14.6583,6.6731,6.9279,0.0,0.0,1356,924.0,0.0,0.0,4.72,10.57,0.0,0.0,194,0.0,0.0,0.0,one,SR,1
0,2216,2358,0,0,15.4699,8.0542,6.4157,0.0,0.0,1339,843.0,0.0,0.0,5.06,10.0,0.0,0.0,65,0.0,0.0,0.0,one,SR,1
0,4266,4291,0,0,19.05,9.2057,8.5976,0.0,0.0,1369,1192.0,0.0,0.0,3.15,12.47,0.0,0.0,138,0.0,0.0,0.0,one,SR,1
0,180,5063,0,0,14.7757,7.8683,5.959,0.0,0.0,1138,770.0,0.0,0.0,3.41,9.48,0.0,0.0,46,0.0,0.0,0.0,one,SR,1
0,2231,9931,0,0,14.8409,8.0211,5.8813,0.0,0.0,1055,756.0,0.0,0.0,2.63,9.38,0.0,0.0,29,0.0,0.0,0.0,one,SR,1
0,4287,1637,0,0,19.2303,8.3203,9.5537,0.0,0.0,1897,1347.0,0.0,0.0,7.71,13.56,0.0,0.0,265,0.0,0.0,0.0,one,SR,1
0,202,931,0,0,15.2843,7.5338,6.7166,0.0,0.0,1462,891.0,0.0,0.0,6.05,10.34,0.0,0.0,121,0.0,0.0,0.0,one,SR,1
0,203,7810,0,0,17.4155,9.0602,7.2592,0.0,0.0,1101,979.0,0.0,0.0,1.7,10.96,0.0,0.0,55,0.0,0.0,0.0,one,SR,1
0,208,3688,0,0,23.7271,10.9142,11.2308,0.0,0.0,1915,1643.0,0.0,0.0,5.87,15.82,0.0,0.0,227,0.0,0.0,0.0,one,SR,1
0,2258,1073,0,0,18.0667,8.1467,8.6647,0.0,0.0,2153,1204.0,0.0,0.0,11.31,12.55,0.0,0.0,215,0.0,0.0,0.0,one,SR,1
0,2261,8155,0,0,19.2599,9.0378,8.9364,0.0,0.0,1882,1247.0,0.0,0.0,8.19,12.86,0.0,0.0,173,0.0,0.0,0.0,one,SR,1
0,219,8381,0,0,16.6437,8.6674,6.9198,0.0,0.0,1286,923.0,0.0,0.0,3.99,10.57,0.0,0.0,58,0.0,0.0,0.0,one,SR,1
0,220,4353,0,0,17.6683,8.454,8.0312,0.0,0.0,1217,1102.0,0.0,0.0,2.13,11.83,0.0,0.0,150,0.0,0.0,0.0,one,SR,1
0,2273,6875,0,0,25.6651,11.1544,12.7161,0.0,0.0,2573,1914.0,0.0,0.0,10.87,17.95,0.0,0.0,341,0.0,0.0,0.0,one,SR,1
0,233,3718,0,0,16.2349,8.3998,6.7919,0.0,0.0,1526,904.0,0.0,0.0,6.63,10.43,0.0,0.0,68,0.0,0.0,0.0,one,SR,1
0,2280,1599,0,0,17.6359,8.597,7.8735,0.0,0.0,1791,1077.0,0.0,0.0,8.32,11.65,0.0,0.0,129,0.0,0.0,0.0,one,SR,1
0,235,8253,0,0,20.8533,9.3946,10.0472,0.0,0.0,2209,1425.0,0.0,0.0,10.49,14.11,0.0,0.0,226,0.0,0.0,0.0,one,SR,1
0,2293,9017,0,0,14.4508,7.9041,5.635,0.0,0.0,1098,718.0,0.0,0.0,3.32,9.12,0.0,0.0,21,0.0,0.0,0.0,one,SR,1
0,4347,7399,0,0,14.7424,7.314,6.4276,0.0,0.0,1339,844.0,0.0,0.0,5.05,10.01,0.0,0.0,116,0.0,0.0,0.0,one,SR,1
0,4348,5449,0,0,14.042,6.0714,6.9141,0.0,0.0,1421,923.0,0.0,0.0,5.41,10.57,0.0,0.0,235,0.0,0.0,0.0,one,SR,1
0,2312,6811,0,0,16.3938,8.3746,6.9577,0.0,0.0,1161,930.0,0.0,0.0,2.64,10.62,0.0,0.0,81,0.0,0.0,0.0,one,SR,1
0,4358,5688,0,0,19.2076,9.724,8.2736,0.0,0.0,1384,1140.0,0.0,0.0,3.64,12.1,0.0,0.0,80,0.0,0.0,0.0,one,SR,1
0,2316,9318,0,0,17.7597,7.9974,8.5233,0.0,0.0,1534,1181.0,0.0,0.0,4.96,12.39,0.0,0.0,215,0.0,0.0,0.0,one,SR,1
0,4379,8389,0,0,15.2242,7.338,6.8388,0.0,0.0,1667,910.0,0.0,0.0,8.08,10.47,0.0,0.0,143,0.0,0.0,0.0,one,SR,1
0,4387,1706,0,0,15.8707,6.9982,7.724,0.0,0.0,1600,1053.0,0.0,0.0,6.46,11.48,0.0,0.0,228,0.0,0.0,0.0,one,SR,1
0,4389,6756,0,0,16.478,7.1565,8.127,0.0,0.0,1752,1118.0,0.0,0.0,7.65,11.94,0.0,0.0,245,0.0,0.0,0.0,one,SR,1
0,4390,5296,0,0,21.961,9.5583,10.8723,0.0,0.0,2574,1577.0,0.0,0.0,13.25,15.3,0.0,0.0,288,0.0,0.0,0.0,one,SR,1
0,4392,2256,0,0,22.3867,10.8875,10.0825,0.0,0.0,1914,1432.0,0.0,0.0,7.35,14.17,0.0,0.0,127,0.0,0.0,0.0,one,SR,1
0,2360,2220,0,0,23.6095,10.7328,11.2875,0.0,0.0,2162,1652.0,0.0,0.0,8.4,15.89,0.0,0.0,244,0.0,0.0,0.0,one,SR,1
0,2367,6758,0,0,16.3479,6.8296,8.3048,0.0,0.0,1856,1145.0,0.0,0.0,8.57,12.14,0.0,0.0,279,0.0,0.0,0.0,one,SR,1
0,4417,8930,0,0,18.5798,9.0502,8.3139,0.0,0.0,1508,1148.0,0.0,0.0,4.89,12.16,0.0,0.0,129,0.0,0.0,0.0,one,SR,1
0,2377,4737,0,0,14.6923,8.0636,5.7093,0.0,0.0,1200,729.0,0.0,0.0,4.33,9.19,0.0,0.0,15,0.0,0.0,0.0,one,SR,1
0,337,2497,0,0,13.3562,6.4993,5.9135,0.0,0.0,1161,763.0,0.0,0.0,3.7,9.43,0.0,0.0,136,0.0,0.0,0.0,one,SR,1
0,347,2808,0,0,20.8526,10.683,8.889,0.0,0.0,1998,1240.0,0.0,0.0,9.45,12.81,0.0,0.0,58,0.0,0.0,0.0,one,SR,1
0,348,7449,0,0,14.4135,6.8237,6.5728,0.0,0.0,1287,867.0,0.0,0.0,4.36,10.17,0.0,0.0,159,0.0,0.0,0.0,one,SR,1
0,350,6051,0,0,16.5026,8.9494,6.5398,0.0,0.0,1013,862.0,0.0,0.0,1.52,10.13,0.0,0.0,12,0.0,0.0,0.0,one,SR,1
0,2400,8633,0,0,16.9646,8.9107,6.9888,0.0,0.0,1110,935.0,0.0,0.0,2.07,10.65,0.0,0.0,46,0.0,0.0,0.0,one,SR,1
0,370,2108,0,0,24.9559,12.8266,10.6342,0.0,0.0,1881,1532.0,0.0,0.0,6.29,14.95,0.0,0.0,43,0.0,0.0,0.0,one,SR,1
0,4464,3603,0,0,24.5913,12.8342,10.3083,0.0,0.0,2178,1473.0,0.0,0.0,9.83,14.49,0.0,0.0,14,0.0,0.0,0.0,one,SR,1
