ef8f64e5bc374dd6cf642a11068c4cdd,1478010616,1478011119,104.02553,30.6928,104.05038,30.68791,1.82
6e1ec81471248b9af71a0506032a5018,1477955865,1477958079,104.07648,30.68813,104.14162,30.62869,5.86
bda89887f6c1c8f2f7d1bf2364a9e823,1477956823,1477957718,104.10819,30.68842,104.13963,30.64412,3.22
cc9371c1b9e53a94054820d4720eb216,1477999540,1478001053,104.03784,30.68051,104.08885,30.68892,3.27
815ba39849868f810421aa32e50a04d4,1478001315,1478002640,104.0919,30.68429,104.01137,30.6761,4.4
bfb529fd136838cfe557ace39b972e8a,1477960545,1477962029,104.08339,30.610681,104.05032,30.69264,7.55
bfb529fd136838cfe557ace39b972e8a,1477960545,1477962029,104.08339,30.610681,104.05032,30.69264,7.55
45f6ec67faf8220b075b58c53d764497,1477962463,1477962937,104.05481,30.70399,104.04405,30.71754,1.87
54f1b67e19d8af477959d955441f8fa5,1477975075,1477975708,104.05506,30.76088,104.06202,30.72245,2.55
1225f90a64a9941b78a3c6061adc3302,1477976140,1477977822,104.06481,30.72766,104.07441,30.65464,5.2
1225f90a64a9941b78a3c6061adc3302,1477976140,1477977822,104.06481,30.72766,104.07441,30.65464,5.2
ba915a982651e9034f57a1f45c0a857f,1477978099,1477979059,104.072299,30.655239,104.06152,30.64274,1.97
0bd7612aa0a6cbfdb1a0570020e07dc3,1477950565,1477951299,104.06979,30.74793,104.08104,30.70487,3.51
cd1a049aeb25fff5a63ce1681aed6930,1477951816,1477952229,104.054321,30.722297,104.05473,30.69461,2.16
0bd7612aa0a6cbfdb1a0570020e07dc3,1477950565,1477951299,104.06979,30.74793,104.08104,30.70487,3.51
c3aa9c3b0b44d41106547ca629bfd905,1478009245,1478010914,103.99315,30.66354,104.08531,30.63799,5.02
11f45fbd1383daddcdee1d82ae6c6184,1477929936,1477930870,104.124115,30.671951,104.17079,30.63228,4.98
4062979dc85e3bbebb4f1d6ef983241c,1477988065,1477989792,104.14417,30.6263,104.14424,30.67282,3.89
94fe7268012ad5de4fb902b337c13509,1477968092,1477969885,104.09265,30.55007,104.07489,30.66557,6.23
a44dd0b0ea946ee165e0a4022fb4db34,1477955680,1477956764,104.08355,30.60744,104.06296,30.65389,3.13
c18b270817ffb902ff8a7d7235617521,1477958234,1477959510,104.04766,30.65288,104.04732,30.62706,2.34
cc95adc5f955758b483051b41e0a04e3,1477991223,1477991827,104.04539,30.72476,104.02779,30.69567,2.32
2d9eae2a89a602c279b8296ad9a829e9,1477991990,1477992664,104.02559,30.69622,104.04081,30.71041,1.89
747cf12244778018529ef50225dedc09,1477992790,1477994029,104.04157,30.71454,104.02925,30.74429,2.92
8f0dab05963d84f881ca22a5ba7663a9,1477987515,1477989702,104.065201,30.639509,104.04396,30.71055,5.49
fe7db4009d6d0a1d690fd82425666781,1477989982,1477990590,104.047387,30.710828,104.04375,30.73607,1.94
d1757663d7f4ee36b8a856e5c9b35f33,1477965075,1477966667,104.05196,30.65986,104.08392,30.61152,3.84
c18b270817ffb902ff8a7d7235617521,1477958234,1477959510,104.04766,30.65288,104.04732,30.62706,2.34
5e0fcf5dd9ca7bc5577d1ffd4270afe9,1478003158,1478003770,104.07054,30.65445,104.09738,30.65166,1.97
a79c3847347e36def9ad3cf0dd6a4089,1477966169,1477967632,104.03354,30.68596,104.166906,30.693526,7.45
7e59b9890f8a43f3391dd7a7ede396c3,1478015640,1478016241,104.06819,30.65464,104.04773,30.67878,2.59
132d27281a07018c20c1c18899c0c584,1478002951,1478003625,104.04532,30.69363,104.02548,30.71084,1.93
62065f01dd564ae0f0f5f050fb5146a9,1478006803,1478007893,104.04545,30.62047,104.09188,30.66148,3.42
5ed7dfe896cfeaba2c8fd110c96a2b2b,1478008283,1478009555,104.09511,30.66466,104.00618,30.68042,4.73
5ed7dfe896cfeaba2c8fd110c96a2b2b,1478008283,1478009555,104.09511,30.66466,104.00618,30.68042,4.73
cda927141573c194a977208af604293d,1477992505,1477995307,104.078194,30.70323,104.05719,30.76612,5.41
6dbd8fca83311221dccbb81edb98047b,1477954716,1477956242,104.119876,30.602412,104.08708,30.6821,5.23
c3459a986fdbde6b283bb2c26fa63357,1477956653,1477957125,104.096225,30.688772,104.121926,30.650748,2.21
7fa30e7161c9bfba0c94d11f1c97212d,1477957550,1477958096,104.12122,30.65076,104.11341,30.68173,2.13
78ac76713849b925a59a93bfcb674da1,1477945676,1477946072,104.06492,30.7125,104.08004,30.69441,2.03
8cf4e9779553984a3730b300acc82196,1477946952,1477947292,104.09637,30.69862,104.07971,30.68794,1.81
66f318a72a4bead2382fb85e554fe30e,1477960900,1477962167,104.081688,30.686611,104.06275,30.65451,3.11
bde688e541df1bde459743e186d03318,1477963399,1477963627,104.050843,30.691321,104.03977,30.70203,1.82
b186d231a15335cf397194da51e585d9,1477964159,1477967695,104.047256,30.700233,103.99217,30.54464,12.59
e905868bb8829362c54cd24e65ac1038,1477948250,1477948685,104.07295,30.67727,104.07237,30.65707,1.77
3e6af1fd62c67a817e10c70258804caf,1477949251,1477949509,104.09214,30.64869,104.07433,30.65682,1.75
9c9299fcb09b32377d39ccba39d7378b,1477950000,1477950953,104.07388,30.65393,104.01361,30.68104,4.45
711b7cfeecb82804f80293f1c2151640,1477986999,1477988499,104.008372,30.657967,104.06873,30.67082,3.79
8487dc784897db08a5b6eeb33b213acc,1477988916,1477990688,104.064003,30.669916,104.11734,30.7445,5.3
2f949ac8bb83e2acc3a2a3d038b844b7,1477976277,1477977167,104.09563,30.62473,104.10513,30.66077,2.49
34bb59e7b9e851f14bee812aea63a85d,1477977636,1477978392,104.11908,30.663935,104.118847,30.644386,1.92
9807a3a97678fed50912f1274b126657,1477978541,1477978910,104.12026,30.64375,104.13495,30.66307,1.89
d323fd385d414d2d80eeb8e1407eb450,1477979115,1477979923,104.13729,30.671392,104.09761,30.6792,2.33
9718cd846461660b909ca8a6723f864a,1477983418,1477985150,104.13985,30.68148,104.02917,30.63088,7.21
55aaafa7672f336bd0bcb75ed7d458aa,1477980078,1477981105,104.100662,30.678209,104.141861,30.650011,3.04
889087e376b2b2d5d66b8a54c19a41ae,1477981602,1477982555,104.14294,30.65511,104.13617,30.68062,2.14
4aad2a47a430b264c794aa652b035b29,1477959219,1477960377,104.1138,30.66936,104.0865,30.65183,3.37
66f318a72a4bead2382fb85e554fe30e,1477960900,1477962167,104.081688,30.686611,104.06275,30.65451,3.11
be8096d4f21f8de67c289940179fcf24,1478004714,1478005531,104.11105,30.66979,104.11946,30.67989,1.84
8596d1f9499934afbfa9104ffa192f92,1478006492,1478007723,104.116172,30.677397,104.04149,30.63714,5.07
7c2a70cf2a4b7bd276aa3acca641cf7f,1478007999,1478008663,104.03828,30.63731,104.05871,30.65377,1.99
da35fe6d3ce5297ec9ade6cbe1f15866,1478001958,1478003556,104.05141,30.74382,104.08791,30.65628,5.51
aa43c726f753239cf678c07dad3f9e23,1478003796,1478004396,104.09175,30.65703,104.11441,30.6679,1.84
be8096d4f21f8de67c289940179fcf24,1478004714,1478005531,104.11105,30.66979,104.11946,30.67989,1.84
7ff64cf7fecf747a2ea9d8f20142dca3,1478014289,1478015059,104.09641,30.64038,104.05657,30.65575,3.28
427f25f5f574ffc076ef497928120e8c,1477998782,1477999195,104.07587,30.7059,104.06007,30.72203,1.83
f976e70e496c2f9939da70b08771b4db,1478000073,1478000684,104.04947,30.72382,104.01926,30.7307,1.91
b27ef6e76fa049995ef7bd98e9c435c7,1477963546,1477964489,104.06128,30.628,104.07209,30.6554,2.14
a2aa3765bd47a8e7cc8aaac699bfa0cb,1477964658,1477965074,104.07405,30.65436,104.08145,30.64432,1.81
105e2035bca8ae75c36fd1d20d57d329,1477994220,1477996065,104.01384,30.67272,104.09549,30.70459,5.78
b70785f5e34efbe358bacce501cf62c1,1477996464,1477997311,104.09666,30.70697,104.13487,30.67946,2.72
e1c6d9b865c6723b69ed75f06ff7adbc,1477994551,1477996905,104.07967,30.75868,104.06562,30.5934,11.44
6135f2ffde4dc5cea7f1d9b119daee8b,1478000732,1478002528,103.989304,30.607313,104.08344,30.68828,6.99
ba8d6472ed766d575d4a6aa91f1a02c5,1478003277,1478004522,104.09192,30.67828,104.11745,30.61186,4.47
61d0b0a9aff7c4205250e606b7bb75a1,1477980253,1477981207,104.08539,30.6854,104.02502,30.69267,3.17
b0e12c69aa7a24bbf7a048b41ec01ba8,1477981486,1477983190,104.02726,30.688231,104.113148,30.746806,5.82
8ac21963fff684e5d6933754e3516718,1477975569,1477976787,104.07641,30.72602,104.0844,30.68233,3.41
1926cefd13e6ad37a07bdeaaa1d8541c,1477977493,1477978509,104.09042,30.68449,104.14139,30.64223,3.54
3aee224320dbc31a8842d46e429ff08a,1477978827,1477979932,104.137474,30.648664,104.08511,30.682371,3.31
95fdf7b03b136aecaa21a9513440b815,1477989717,1477990288,104.110329,30.73241,104.12328,30.72429,1.79
3f563f4e5e676887ecb4b6b6a87a3727,1477991071,1477991701,104.11798,30.73027,104.10032,30.71722,1.8
61efd07536349144da8f8e6dfd2495e9,1477992966,1477994055,104.108597,30.72126,104.08474,30.75883,2.87
84a169ee9e394637e085a8bc4cfd5d13,1477973182,1477974535,104.12619,30.64414,104.07504,30.72356,5.93
8ac21963fff684e5d6933754e3516718,1477975569,1477976787,104.07641,30.72602,104.0844,30.68233,3.41
e8d64af4478909b19daf799f70ce71c5,1478009190,1478009868,104.07363,30.68579,104.04306,30.70697,2.33
d0570349f062ebc6ea3e765ec95daef4,1478010852,1478011698,104.045807,30.703299,104.04919,30.75574,3.16
5f0c3e14237122e0e149811c1fe59598,1478004186,1478005584,104.054657,30.713713,104.13713,30.66728,5.54
954c2eaad820b0b024f80942bceef1c4,1478006768,1478007683,104.141076,30.681764,104.09566,30.683521,2.54
5f0c3e14237122e0e149811c1fe59598,1478004186,1478005584,104.054657,30.713713,104.13713,30.66728,5.54
fb8955d06c3415cf5eb2a8895105b44a,1477951382,1477952303,104.10061,30.69935,104.04262,30.68486,4.2
a64f4bf537d7bd441d670e77a475132f,1477952667,1477952952,104.04246,30.69677,104.028958,30.682927,1.83
ad76f9d40d27841b8c96a84c065feca2,1477953694,1477954769,104.0245,30.6745,104.05249,30.72113,4.08
7bf30c07479b9d43e99735218231d296,1477965442,1477967080,104.092125,30.712883,104.07775,30.65331,4.02
a6da550b9442749d443f68cf6ef11c2a,1477955356,1477957505,104.06315,30.70529,104.14414,30.62801,8.19
505d8f8aff0baaec4ddf3f2e3b6e2f3b,1477948909,1477949841,104.115036,30.701981,104.08596,30.68105,2.95
ad5baab2325ddc39565a6cbcaab7c123,1477981939,1477984887,104.11292,30.69807,104.0251,30.63003,7.81
5b4399b12f9537df86b30f09792083cc,1477957788,1477960781,104.14531,30.62882,104.02003,30.84122,17.18
1423111b19ffbfcf8999339f3bf3bd09,1477961579,1477963339,104.020255,30.817208,104.07536,30.71415,6.29
264e3655094a506559dfcf64499d1817,1477963790,1477964226,104.078194,30.720108,104.083284,30.705019,1.81
6db8241a61e62021e20f4c30b0cdaa97,1477964337,1477964968,104.08232,30.70407,104.076122,30.721746,1.86
7bf30c07479b9d43e99735218231d296,1477965442,1477967080,104.092125,30.712883,104.07775,30.65331,4.02
e45489b00834062e16b798a12540f2bb,1477964776,1477967531,104.05307,30.63633,104.07868,30.79097,11.0
ae312dd74f575885f653981613a5c698,1477974990,1477976314,104.06599,30.75908,104.07359,30.68547,4.57
3709a6609d279d484b491c626895aca0,1477986004,1477987833,104.05613,30.67119,104.03623,30.57817,6.15
fbfa9a96287231d59ca67bfd1dd7c7c1,1477963008,1477963803,104.04954,30.62963,104.07206,30.65525,2.33
e45489b00834062e16b798a12540f2bb,1477964776,1477967531,104.05307,30.63633,104.07868,30.79097,11.0
8c8e4b07aab09a999c7f6d8b89239583,1477976758,1477977396,104.0734,30.68658,104.07027,30.67584,1.82
9bd0b2bc93f9293c6ab03a5f3dd07867,1477963024,1477964068,104.0929,30.6408,104.08432,30.67385,2.31
add2ae92223ed8cc895842d7c2c03efd,1477964207,1477965610,104.08295,30.67456,104.18,30.68929,5.59
d5f3f7fd3bae65040eff127a468c4a45,1477957937,1477959350,104.05257,30.6024,104.06268,30.66451,4.3
afb1958554ae89f25131935790cd6bd9,1477961099,1477962647,104.05953,30.66892,104.09132,30.64102,3.01
28b1175fb8e00fa94ca99e7b09c4063b,1477968257,1477970191,104.113411,30.737259,104.1272,30.66321,5.06
8c4c47dbec6e35ffb8b6d4955bb6f069,1477971214,1477972104,104.117336,30.66611,104.07403,30.6863,2.75
c51fb52c12cf9a6566e6083f66342a13,1477972394,1477974358,104.063377,30.681259,103.9301,30.78121,8.39
d06f9addc893d1b8598c339d4fcaa532,1477967006,1477968054,104.12507,30.67287,104.11179,30.73478,3.71
28b1175fb8e00fa94ca99e7b09c4063b,1477968257,1477970191,104.113411,30.737259,104.1272,30.66321,5.06
c51fb52c12cf9a6566e6083f66342a13,1477972394,1477974358,104.063377,30.681259,103.9301,30.78121,8.39
a7bfc167da1c2e8501b3a629530bf5a9,1478010255,1478011819,104.11209,30.62087,104.013388,30.704845,8.03
9c47c4bdb8475a464e18a25091f96a20,1477999984,1478000817,104.1033,30.64767,104.08766,30.67787,2.29
9a3f8acb3afd11237c002657913e0e30,1478001114,1478002500,104.0872,30.6772,104.0694,30.58926,5.06
7ed80ac6747f9c56a8373104ba075645,1478014833,1478015459,104.05041,30.687911,104.06691,30.666605,2.32
3e1cded69bb1b1fd80652aa94058d77f,1478015614,1478015964,104.07124,30.667601,104.07757,30.65934,1.79
e0132630ee1a9b360e0362f097702622,1478003882,1478005319,104.05436,30.60305,104.1013,30.68452,5.81
dc921d169a6a9d81e8efe38906e0a7e7,1478005782,1478006987,104.10958,30.67227,104.06584,30.65742,3.24
e6c454f4421284579bfab42b26ea3006,1478007723,1478009269,104.06986,30.65864,104.14084,30.60435,5.12
e0132630ee1a9b360e0362f097702622,1478003882,1478005319,104.05436,30.60305,104.1013,30.68452,5.81
51fdeb510d979a9d14efdd4f44ade64f,1478005705,1478007475,104.07757,30.65934,104.00331,30.57032,6.1
87fd97656c50b736143f08e3afc3aa4a,1477971630,1477973012,104.03067,30.64559,104.05362,30.66833,2.58
11079008eb5ccd30cfc19b112191a341,1477972713,1477973284,104.048386,30.662193,104.05418,30.67204,1.8
11079008eb5ccd30cfc19b112191a341,1477972713,1477973284,104.048386,30.662193,104.05418,30.67204,1.8
a93fa458d2d90a1a1139d869af785f7c,1477972363,1477973956,104.040788,30.659975,104.07519,30.67309,2.79
a29adbff70ffc037c4cee6bf0998b5a0,1477974667,1477975330,104.070079,30.675873,104.048378,30.670145,1.84
483ba899ae5e99b3d7efa87ba205732e,1477985706,1477988960,104.07841,30.68814,104.02076,30.646538,5.65
9146a6576b92124e51f5df956c50e504,1477999142,1478000164,104.10948,30.62777,104.1075,30.65743,2.22
209552753737cbfae53fd426c01a93eb,1477979460,1477980139,104.1353,30.67977,104.10976,30.67125,2.0
6e65717bcd98a7edc74f4ef5a96ec58f,1477980516,1477982345,104.10687,30.67088,104.07621,30.61592,4.5
9f494bc320f560f2b2f083a82d7d16f4,1477982796,1477984188,104.074524,30.61326,104.05484,30.69791,6.01
209552753737cbfae53fd426c01a93eb,1477979460,1477980139,104.1353,30.67977,104.10976,30.67125,2.0
f6bab96b8fa74cdaab4edca3adaa7ec1,1477951580,1477952975,104.142357,30.682194,104.06709,30.64864,6.27
6acab54278ed146dafba9c1feeec7eb9,1477967682,1477968848,104.05218,30.68402,104.02266,30.6467,3.0
77340bddf5e04f515f7f3fe7c5a7a440,1477969613,1477971324,104.01346,30.65186,104.093848,30.661148,4.69
8d4549b09d49855da19b2dcced7d69d7,1477971553,1477972015,104.096703,30.66206,104.11022,30.6761,1.8
2c983a77328691fa4df94cae5c863c51,1477972348,1477973598,104.116325,30.677496,104.06572,30.66406,3.53
9f494bc320f560f2b2f083a82d7d16f4,1477982796,1477984188,104.074524,30.61326,104.05484,30.69791,6.01
0a54d91a7a0394403b2e1de56288cacb,1477984507,1477984879,104.05912,30.69435,104.06307,30.6876,1.84
2425efa020fd11368f39c747702d7ca3,1477985579,1477987443,104.073723,30.688808,104.06227,30.65685,3.22
483ba899ae5e99b3d7efa87ba205732e,1477985706,1477988960,104.07841,30.68814,104.02076,30.646538,5.65
2c983a77328691fa4df94cae5c863c51,1477972348,1477973598,104.116325,30.677496,104.06572,30.66406,3.53
e0f9f94302569f359973899852d96280,1477974250,1477974671,104.06653,30.67044,104.08481,30.66168,1.84
9f0621fa9c9a8317e571e3b850f080a7,1478006462,1478007100,104.01843,30.76651,104.04688,30.72417,2.75
12629f31ef04a41650f40fdd6924244c,1477964962,1477966258,104.04005,30.66622,104.12844,30.63596,5.15
7d64692d8cfa6f544bbc91f941ed8b35,1477957296,1477960275,104.196678,30.5667,104.040627,30.662699,11.11
e4c9ac03b69b2fa48831b8b9d1509be1,1477961787,1477962367,104.02771,30.68683,104.0523,30.69132,1.98
69e7d1dedc149ac745556e074cfc4ec8,1477962742,1477963473,104.04971,30.70351,104.028958,30.682927,2.12
7fbb8f8d4404213b7b3f23713307f386,1477963909,1477964365,104.03925,30.67833,104.04261,30.66524,1.77
12629f31ef04a41650f40fdd6924244c,1477964962,1477966258,104.04005,30.66622,104.12844,30.63596,5.15
9efee8b15be4779faf2b8a001c3a1edb,1477993984,1477995518,104.05985,30.65061,103.99253,30.68232,4.84
13b451b7f9be54e5ca97f2c208acf592,1477980858,1477982856,104.049721,30.682261,104.09101,30.64155,4.32
d94beff98fb9df42bb1e90c5428f7c80,1477977543,1477979998,103.863235,30.683939,104.05063,30.69255,10.37
9efee8b15be4779faf2b8a001c3a1edb,1477993984,1477995518,104.05985,30.65061,103.99253,30.68232,4.84
4be1ee110775d502691002933e75b949,1477965241,1477965928,104.062569,30.68153,104.05188,30.70203,1.97
dced6fda4302f83809cbb70610369814,1477966331,1477967271,104.057721,30.695409,104.062461,30.67002,1.97
37cf5978758b39ab4027228de8b223d3,1477967814,1477968268,104.04765,30.68042,104.040586,30.666127,1.81
ac72ec9de40c6e1ab31dd0607b1feeac,1477968806,1477969155,104.04046,30.66841,104.04103,30.682,1.82
240decf0653e943711968f10cd8dca27,1477997924,1477998309,104.05502,30.6729,104.0526,30.66359,1.81
11b32ccfc4631d897724d8cb13127d34,1477999452,1478000909,104.056,30.663145,104.09719,30.7054,3.89
d2048d13637098f13cfe1e9f706b3c90,1477994493,1477995601,104.137756,30.67281,104.10373,30.66673,2.17
1e5497ef5a716197784c0b0d6c9de0b0,1477996039,1477996609,104.09178,30.66724,104.08084,30.65913,1.81
2fc8d067007d959bee2b1cba6906192c,1477996775,1477997479,104.08155,30.66023,104.06037,30.67025,2.12
240decf0653e943711968f10cd8dca27,1477997924,1477998309,104.05502,30.6729,104.0526,30.66359,1.81
8c76d56314e22e7aeb41c3144a743c5d,1477957943,1477959822,104.08621,30.68946,104.14003,30.66913,4.34
c234ff6cc78a00a8c8b42541532182bd,1477960652,1477961708,104.14791,30.67691,104.12844,30.63596,3.54
a4f3ad74c2947f074b111ad362a1cd64,1477957031,1477957655,104.04588,30.68922,104.08002,30.69135,2.12
8c76d56314e22e7aeb41c3144a743c5d,1477957943,1477959822,104.08621,30.68946,104.14003,30.66913,4.34
9563d651c2ee233c8a58a6a3210b8813,1477973278,1477973895,104.04188,30.71473,104.06875,30.71127,2.05
d6b0fa31adf2ef0a54c231d9691ca760,1477973521,1477974800,104.05065,30.71238,104.09728,30.69205,3.62
f38cb5437e55808c691365063f29a405,1477974317,1477976141,104.09316,30.70607,104.16388,30.66553,6.16
8969159ab702460fa4583bde6b297516,1477970043,1477971398,104.03269,30.67142,104.07318,30.70213,3.54
2f10f76b947e3a652916d2f7a11f85ae,1477962211,1477963423,104.1399,30.6388,104.09935,30.68114,4.04
de7d903c0f23ee107a2279d778553a0d,1477963914,1477964956,104.10704,30.68078,104.07161,30.6779,2.16
4be1ee110775d502691002933e75b949,1477965241,1477965928,104.062569,30.68153,104.05188,30.70203,1.97
96f3f63ffb866d4dcad65e31ce498778,1477991359,1477992191,104.098808,30.648542,104.084029,30.660813,1.81
cdda910bfa8317be6904e77c27b64b08,1477992669,1477994261,104.080116,30.65813,104.147,30.67716,4.3
4de3c48ff37122dc7fbc6582aa9034aa,1477961962,1477962549,104.04233,30.70658,104.04134,30.73958,1.96
83f8de785e4b4570562c2bcf13162a6e,1478000800,1478001825,104.00391,30.67036,104.11381,30.66934,4.3
08783113e2085e3dae6084601baebecf,1477997162,1477998495,104.04525,30.7614,103.99669,30.70466,4.42
4de3c48ff37122dc7fbc6582aa9034aa,1477961962,1477962549,104.04233,30.70658,104.04134,30.73958,1.96
83f8de785e4b4570562c2bcf13162a6e,1478000800,1478001825,104.00391,30.67036,104.11381,30.66934,4.3
601f6466928ab1e541788a0c7dfca8fe,1478002415,1478003876,104.107801,30.667185,104.06682,30.66667,2.75
c25ab459a1233e56d79a62e86026fb1b,1478003995,1478004729,104.065617,30.666037,104.04727,30.69161,2.06
4a979e6fb7f544d86efe30b9039599ef,1478005091,1478005964,104.050063,30.693728,104.0797,30.759141,3.92
4a979e6fb7f544d86efe30b9039599ef,1478005091,1478005964,104.050063,30.693728,104.0797,30.759141,3.92
d47bfe5a4b3add06f1cbd59605cc45b6,1478004502,1478006460,104.00444,30.65168,104.12847,30.65452,7.08
0fe95d54b6d8b3f2f4b85dbec40c9f2b,1478006851,1478007472,104.116981,30.653961,104.09448,30.65591,1.85
8fa63f4578ca8918b5bd5a70bd55a631,1478007860,1478008291,104.10289,30.65695,104.10077,30.67023,1.77
684333bdffbc55435e0c5ac92c4a892d,1478008604,1478009631,104.1042,30.66934,104.05093,30.67785,2.91
35a77c55f0500f65c65f10ee28503f47,1477956848,1477958407,104.045845,30.691185,104.07634,30.66062,2.88
ce307952da723c6b5b83ee1d9b2f3783,1477958828,1477960694,104.0816,30.65855,104.0012,30.65371,5.03
684333bdffbc55435e0c5ac92c4a892d,1478008604,1478009631,104.1042,30.66934,104.05093,30.67785,2.91
a7af4ddf5ad4de133306295786f467bd,1478010544,1478010842,104.04156,30.68776,104.05813,30.68728,1.79
53b8fa01f7f1dfff9152f12d1acede19,1477955383,1477955739,104.058876,30.686674,104.040586,30.666127,1.76
35a77c55f0500f65c65f10ee28503f47,1477956848,1477958407,104.045845,30.691185,104.07634,30.66062,2.88
8c87568ccd5b3126b57ede71da5e79e8,1477962933,1477964171,104.11432,30.69919,104.02509,30.69877,4.85
3f8c3989d114ec65c1003bf15088432f,1478008222,1478010296,104.08686,30.65416,104.04852,30.52632,8.35
324f7747b4f52cf9f3634d4363d1f6db,1477999775,1478001841,104.05538,30.57528,104.04486,30.69922,8.87
324f7747b4f52cf9f3634d4363d1f6db,1477999775,1478001841,104.05538,30.57528,104.04486,30.69922,8.87
39afc2d57bb49b7cfc4267eae0a97d40,1478002448,1478003235,104.041,30.695787,104.04999,30.66148,2.25
946305a16f9bba1c93b25fdd58d40f9e,1478003732,1478004192,104.060471,30.65906,104.07475,30.65154,1.78
27e18bd03542aea8768f641f89385745,1478004580,1478006566,104.07128,30.6558,104.12613,30.60295,4.73
a36e2da66d93dca6a23b05e6611723dc,1478011469,1478014030,104.061829,30.512579,104.07936,30.66916,11.76
045712e9f473b8bf3c1990a945ebd2c3,1478013640,1478014692,104.067143,30.655584,104.11357,30.67337,3.49
c9e141b7991b294964816ee2fc07b8f3,1477934650,1477935330,104.08763,30.63891,104.08173,30.65817,2.1
9408eeb270321951a6fb7c7ff3c2f2df,1477972041,1477972628,104.132072,30.68152,104.10747,30.68085,1.84
7ad4de2374fda40a5d8033548cdc3b32,1477975309,1477976472,104.126734,30.663411,104.09029,30.61098,3.69
0a0288c6240321425d87a3b901a15998,1477998631,1478000905,104.022929,30.681191,104.07666,30.68813,3.82
ee46a11f875de2d140008145b2ab425d,1477996853,1477997975,104.04541,30.74262,104.0284,30.68458,3.43
aa91823f4af84e44a6f1632d0f6752cb,1477985671,1477987038,104.04211,30.62363,104.0662,30.68444,4.5
063ab02d5a9d7d350c09680da3ceb43e,1477998657,1477999767,104.00366,30.67648,104.06616,30.70986,3.79
a281f87b5a86796cd58b4322465025c8,1477976142,1477977659,104.063446,30.738909,104.0424,30.66008,5.32
67980b3bbe06f9ae67a34f9f11501b3a,1477978180,1477978521,104.05103,30.65961,104.05042,30.66772,1.82
e70403a4ef2d0ca44e704bea9ab770ea,1477978899,1477979893,104.061386,30.666862,104.07155,30.69219,1.99
0988f398a2467b6882bbd3c181b1a8c9,1477957029,1477958057,104.04726,30.70827,104.06189,30.67055,2.56
8f57c3791760f5050ba2cc703eca1f42,1477966225,1477967440,104.036192,30.714411,104.10752,30.761129,5.25
21593bc9f679256261f390d5cf986634,1477980571,1477982049,104.07332,30.69684,104.0538,30.63393,4.47
15846141f94fef98e4dbbe731a2099da,1477987389,1477988649,104.07172,30.67272,104.04426,30.64048,3.11
9ec4d473fb3010caa59bb7f0ea7105a1,1477989139,1477990545,104.04511,30.65169,103.96428,30.69156,4.88
