station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
184,1033,8327,7066,6170,70.4546,15.056,20.2465,16.7761,16.9646,1233,2381.0,1818.0,1177.0,0.24,8.88,8.18,8.06,148,817.0,555.0,34.0,many,RT,3
0,20,6066,6065,0,53.2758,24.9619,13.2886,13.2886,0.0,2563,960.0,960.0,0.0,11.28,8.68,8.68,0.0,72,0.0,0.0,0.0,many,SR,2
0,2072,8699,0,0,21.9196,11.8575,9.1172,0.0,0.0,1211,765.0,0.0,0.0,4.21,9.45,0.0,0.0,90,0.0,0.0,0.0,one,SR,1
0,4134,5789,3946,0,78.6692,30.1874,21.0976,24.6306,0.0,2142,1758.0,1992.0,0.0,-2.29,12.84,14.69,0.0,187,91.0,31.0,0.0,many,SR,2
0,4158,5569,2784,0,77.0602,31.6427,25.5071,17.3262,0.0,2690,2036.0,1363.0,0.0,4.99,15.13,10.71,0.0,150,6.0,45.0,0.0,many,SR,2
257,2120,4801,4585,0,83.8005,13.8959,40.7316,27.9234,0.0,1204,3720.0,2277.0,0.0,1.4,11.25,10.25,0.0,126,841.0,315.0,0.0,many,TR,2
0,1100,9319,0,0,31.2913,17.1875,12.9016,0.0,0.0,1555,1129.0,0.0,0.0,5.51,12.02,0.0,0.0,6,0.0,0.0,0.0,one,SR,1
0,89,5227,0,0,24.3316,14.6099,8.7988,0.0,0.0,1517,734.0,0.0,0.0,7.62,9.23,0.0,0.0,1,0.0,0.0,0.0,one,SR,1
181,3163,3145,2269,0,63.9865,18.5497,20.3099,23.5349,0.0,1270,2100.0,2699.0,0.0,-0.99,11.0,11.92,0.0,57,489.0,781.0,0.0,many,RT,2
136,3177,9060,8524,4004,73.8872,17.8187,14.1701,20.9504,19.1641,1711,1702.0,1891.0,1517.0,1.91,9.15,9.15,8.54,285,537.0,376.0,185.0,many,RT,3
0,1131,3684,0,0,53.7616,22.5896,28.7236,0.0,0.0,3147,2748.0,0.0,0.0,11.01,24.48,0.0,0.0,667,0.0,0.0,0.0,one,SR,1
