station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
0,16,3436,0,0,14.7363,7.6782,6.0942,0.0,0.0,1155,792.0,0.0,0.0,3.45,9.64,0.0,0.0,68,0.0,0.0,0.0,one,SR,1
0,4117,5091,0,0,16.662,9.0975,6.549,0.0,0.0,1066,865.0,0.0,0.0,2.05,10.16,0.0,0.0,3,0.0,0.0,0.0,one,SR,1
42,39,8854,7075,0,59.9605,11.4902,29.396,17.4766,0.0,1298,2468.0,2732.0,0.0,-0.75,11.99,11.99,0.0,197,-192.0,691.0,0.0,many,RT,2
0,4135,7752,7482,0,27.4902,10.9014,7.6469,7.4383,0.0,1601,876.0,718.0,0.0,3.28,7.72,7.31,0.0,180,85.0,0.0,0.0,many,SR,2
0,4136,4460,3273,0,30.5778,12.3867,7.5502,9.0194,0.0,1268,777.0,1051.0,0.0,-1.28,7.48,8.73,0.0,151,29.0,82.0,0.0,many,SR,2
197,55,7125,4238,0,70.5325,10.9673,17.6328,40.591,0.0,1107,2294.0,3337.0,0.0,-0.45,11.13,11.29,0.0,76,398.0,-131.0,0.0,many,RT,2
0,4168,6981,1252,0,29.1675,11.5688,7.7321,8.3097,0.0,1186,798.0,833.0,0.0,-1.56,7.61,7.96,0.0,167,27.0,1.0,0.0,many,SR,2
0,74,6481,6480,0,34.7915,15.1586,8.9719,8.9719,0.0,1202,918.0,918.0,0.0,-2.58,8.45,8.45,0.0,3,0.0,0.0,0.0,many,SR,2
0,4172,6697,0,0,38.9423,20.411,16.2326,0.0,0.0,2709,2557.0,0.0,0.0,7.76,22.99,0.0,0.0,19,0.0,0.0,0.0,one,SR,1
0,82,6948,0,0,23.1388,11.4192,10.2755,0.0,0.0,2085,1467.0,0.0,0.0,8.9,14.44,0.0,0.0,108,0.0,0.0,0.0,one,SR,1
197,87,4850,0,0,18.4504,7.0938,10.5171,0.0,0.0,1190,1352.0,0.0,0.0,4.94,11.4,0.0,0.0,32,73.0,0.0,0.0,one,TR,1
0,92,4325,0,0,17.2938,9.3478,6.8916,0.0,0.0,1144,920.0,0.0,0.0,2.52,10.54,0.0,0.0,10,0.0,0.0,0.0,one,SR,1
0,4228,5063,0,0,14.3944,7.487,5.959,0.0,0.0,1151,770.0,0.0,0.0,3.55,9.48,0.0,0.0,72,0.0,0.0,0.0,one,SR,1
0,4235,9756,2010,0,36.2455,14.3412,10.1031,9.9495,0.0,1490,1066.0,1076.0,0.0,-1.02,9.28,9.23,0.0,159,0.0,19.0,0.0,many,SR,2
0,149,2883,0,0,17.8921,8.2585,8.4074,0.0,0.0,1693,1163.0,0.0,0.0,6.74,12.26,0.0,0.0,190,0.0,0.0,0.0,one,SR,1
0,4248,7748,3783,0,48.9274,19.3915,13.5814,13.5587,0.0,2851,1530.0,1535.0,0.0,8.37,11.98,11.98,0.0,148,0.0,5.0,0.0,many,SR,2
0,182,6727,5096,0,32.7195,12.9801,9.0292,9.0121,0.0,1297,926.0,931.0,0.0,-1.66,8.49,8.49,0.0,157,0.0,5.0,0.0,many,SR,2
0,200,6364,6362,434,85.4127,34.9305,13.5649,13.5649,19.1899,2608,1529.0,1529.0,2608.0,-10.08,11.97,11.97,17.68,173,0.0,0.0,173.0,many,SR,3
0,205,4447,1311,0,31.4575,13.5063,7.9238,8.4444,0.0,1370,811.0,871.0,0.0,0.14,7.73,8.1,0.0,51,19.0,14.0,0.0,many,SR,2
0,207,7253,0,0,12.9093,6.0378,5.9273,0.0,0.0,1174,764.0,0.0,0.0,3.83,9.44,0.0,0.0,168,0.0,0.0,0.0,one,SR,1
0,211,8293,6265,0,32.6801,13.9819,8.9934,8.0764,0.0,1302,927.0,814.0,0.0,-0.98,8.47,7.81,0.0,46,4.0,8.0,0.0,many,SR,2
0,216,2656,0,0,22.238,10.391,10.3864,0.0,0.0,1698,1488.0,0.0,0.0,4.68,14.61,0.0,0.0,188,0.0,0.0,0.0,one,SR,1
0,219,8566,8564,0,30.6705,11.9354,8.5542,8.5542,0.0,1413,863.0,863.0,0.0,0.2,8.13,8.13,0.0,185,0.0,0.0,0.0,many,SR,2
