id num,id,time1,time2,org_lon,org_lat,des_lon,des_lat,newt1,newt2,distance,drive time,org_sta,org_dis,org_time,des_sta,des_dis,des_time
1,ad4b52cb15b90c44c8f20a8b1e57a622,1477958005,1477958577,104.115997,30.652313,104.104421,30.695113,28405,28977,6352,907,228.0,383.0,383.0,50.0,360.0,360.0
2,ad4b52cb15b90c44c8f20a8b1e57a622,1477958005,1477958577,104.115997,30.652313,104.104421,30.695113,28405,28977,6352,907,228.0,383.0,383.0,50.0,360.0,360.0
3,db46d8931c1ac3f61d8278df67c2a365,1477958918,1477960167,104.108977,30.687676,104.04279,30.71717,29318,30567,9265,1323,50.0,1006.0,1006.0,92.0,1105.0,1105.0
4,908e7f068da5768c492ab69dbf81efda,1477960528,1477961815,104.037636,30.708862,104.0515,30.7663,30928,32215,8479,1211,92.0,380.0,380.0,186.0,1346.0,1346.0
5,2d48affae032a4ca29d220660732686d,1477962166,1477963634,104.054981,30.77018,104.073181,30.702131,32566,34034,10093,1441,26.0,1274.0,1274.0,168.0,859.0,859.0
6,bda89887f6c1c8f2f7d1bf2364a9e823,1477956823,1477957718,104.10819,30.68842,104.13963,30.64412,27223,28118,7502,1071,50.0,882.0,882.0,78.0,688.0,688.0
7,bfb529fd136838cfe557ace39b972e8a,1477960545,1477962029,104.08339,30.610681,104.05032,30.69264,30945,32429,12540,1791,173.0,1203.0,1203.0,248.0,371.0,371.0
8,bfb529fd136838cfe557ace39b972e8a,1477960545,1477962029,104.08339,30.610681,104.05032,30.69264,30945,32429,12540,1791,173.0,1203.0,1203.0,248.0,371.0,371.0
9,c3459a986fdbde6b283bb2c26fa63357,1477956653,1477957125,104.096225,30.688772,104.121926,30.650748,27053,27525,6357,908,120.0,229.0,229.0,227.0,1001.0,1001.0
10,66f318a72a4bead2382fb85e554fe30e,1477960900,1477962167,104.081688,30.686611,104.06275,30.65451,31300,32567,5203,743,124.0,649.0,649.0,215.0,565.0,565.0
11,66f318a72a4bead2382fb85e554fe30e,1477960900,1477962167,104.081688,30.686611,104.06275,30.65451,31300,32567,5203,743,124.0,649.0,649.0,215.0,565.0,565.0
12,1423111b19ffbfcf8999339f3bf3bd09,1477961579,1477963339,104.020255,30.817208,104.07536,30.71415,31979,33739,16394,2342,26.0,8628.0,8628.0,231.0,1515.0,1515.0
13,d5f3f7fd3bae65040eff127a468c4a45,1477957937,1477959350,104.05257,30.6024,104.06268,30.66451,28337,29750,9065,1295,188.0,1065.0,1065.0,140.0,466.0,466.0
14,afb1958554ae89f25131935790cd6bd9,1477961099,1477962647,104.05953,30.66892,104.09132,30.64102,31499,33047,5647,806,140.0,832.0,832.0,152.0,703.0,703.0
15,7d64692d8cfa6f544bbc91f941ed8b35,1477957296,1477960275,104.196678,30.5667,104.040627,30.662699,27696,30675,23863,3409,122.0,3621.0,3621.0,161.0,389.0,389.0
16,8c76d56314e22e7aeb41c3144a743c5d,1477957943,1477959822,104.08621,30.68946,104.14003,30.66913,28343,30222,7307,1043,120.0,1034.0,1034.0,121.0,668.0,668.0
17,c234ff6cc78a00a8c8b42541532182bd,1477960652,1477961708,104.14791,30.67691,104.12844,30.63596,31052,32108,6395,913,184.0,597.0,597.0,210.0,1162.0,1162.0
18,8c76d56314e22e7aeb41c3144a743c5d,1477957943,1477959822,104.08621,30.68946,104.14003,30.66913,28343,30222,7307,1043,120.0,1034.0,1034.0,121.0,668.0,668.0
19,2f10f76b947e3a652916d2f7a11f85ae,1477962211,1477963423,104.1399,30.6388,104.09935,30.681140000000006,32611,33823,7929,1132,272.0,80.0,80.0,157.0,948.0,948.0
20,35a77c55f0500f65c65f10ee28503f47,1477956848,1477958407,104.045845,30.691185,104.07634,30.66062,27248,28807,5821,831,248.0,708.0,708.0,213.0,600.0,600.0
21,ce307952da723c6b5b83ee1d9b2f3783,1477958828,1477960694,104.0816,30.65855,104.0012,30.65371,29228,31094,10022,1431,191.0,435.0,435.0,134.0,969.0,969.0
22,35a77c55f0500f65c65f10ee28503f47,1477956848,1477958407,104.045845,30.691185,104.07634,30.66062,27248,28807,5821,831,248.0,708.0,708.0,213.0,600.0,600.0
23,0988f398a2467b6882bbd3c181b1a8c9,1477957029,1477958057,104.04726,30.70827,104.06189,30.67055,27429,28457,5747,821,257.0,945.0,945.0,140.0,745.0,745.0
24,a6a96c39b0c9964c098c512678fd7607,1477961335,1477962563,104.0628,30.68359,104.1127,30.67201,31735,32963,6425,917,243.0,648.0,648.0,176.0,1398.0,1398.0
25,a6a96c39b0c9964c098c512678fd7607,1477961335,1477962563,104.0628,30.68359,104.1127,30.67201,31735,32963,6425,917,243.0,648.0,648.0,176.0,1398.0,1398.0
26,aac577d2e3e6047d82349266948a21b6,1477962704,1477963670,104.110832,30.67185,104.06914,30.70437,33104,34070,6997,999,88.0,1495.0,1495.0,168.0,635.0,635.0
27,7a9ccafecf57f57ea1d5197290deb97c,1477959783,1477961509,104.16905,30.71547,104.10908,30.674940000000007,30183,31909,9481,1354,184.0,6044.0,6044.0,88.0,1392.0,1392.0
28,6b8262a4cc9c180859d7249c0e8ddf9b,1477959795,1477961033,104.12456,30.64476,104.09883,30.68112,30195,31433,6153,879,227.0,672.0,672.0,157.0,886.0,886.0
29,86103880e5859690ddf6d4dba1a4c87d,1477957026,1477959834,103.94415,30.76545,104.10793,30.64821,27426,30234,26487,3783,63.0,1046.0,1046.0,203.0,688.0,688.0
30,4bdf8b53e8ea817b18581950823d9503,1477960341,1477961177,104.114905,30.642046,104.07207,30.65593,30741,31577,5692,813,227.0,619.0,619.0,215.0,816.0,816.0
31,983cf57cd6c7f8dbbaca2a5a0cb9d4a7,1477961714,1477963285,104.066315,30.657381,104.08673,30.588490000000004,32114,33685,10277,1468,215.0,70.0,70.0,99.0,399.0,399.0
32,983cf57cd6c7f8dbbaca2a5a0cb9d4a7,1477961714,1477963285,104.066315,30.657381,104.08673,30.588490000000004,32114,33685,10277,1468,215.0,70.0,70.0,99.0,399.0,399.0
33,93b53323f07e499e6e5d29b4efb12f3a,1477960105,1477961445,104.12851,30.61872,104.07951,30.6581,30505,31845,8339,1191,183.0,658.0,658.0,191.0,673.0,673.0
34,436d4b4b81d93bc1380c2455af7b260c,1477958450,1477960118,104.08227,30.64178,104.07654,30.68813,28850,30518,6737,962,254.0,959.0,959.0,165.0,643.0,643.0
35,9d73b92f439c91bc0a143a0ec515e339,1477962103,1477963748,104.01863,30.6976,104.07984,30.65939,32503,34148,9402,1343,263.0,914.0,914.0,191.0,546.0,546.0
36,25ca0abb06876fbc5a3c5d91486bb977,1477960034,1477961846,104.06062,30.76091,104.05036,30.692870000000006,30434,32246,9917,1416,186.0,139.0,139.0,248.0,342.0,342.0
37,cbd07c34506795ae4e86fe29110e4856,1477962187,1477963373,104.04437,30.68579,104.0586,30.645390000000006,32587,33773,6102,871,69.0,545.0,545.0,75.0,1024.0,1024.0
38,c56051379031c4877e969a8df822b430,1477958774,1477960260,104.05274,30.711349,104.05308,30.669970000000006,29174,30660,5981,854,48.0,994.0,994.0,117.0,727.0,727.0
39,2e1bdfe379132acfa2f99178200bacc8,1477961819,1477963218,104.07178,30.62288,104.07977,30.65926,32219,33618,5351,764,21.0,583.0,583.0,191.0,561.0,561.0
40,73156f9a5f4bff420130bd3573180716,1477959960,1477961101,104.11286,30.69922,104.10975,30.650990000000004,30360,31501,6982,997,50.0,980.0,980.0,203.0,727.0,727.0
41,2b12e3676918760082a2aa41a9e3f56d,1477962341,1477963681,104.06608,30.64344,104.11213,30.66526,32741,34081,6537,933,75.0,92.0,92.0,176.0,904.0,904.0
42,5a32789331719f91931b4fad299bb4ea,1477959211,1477960789,104.0288,30.63019,104.10379,30.70527,29611,31189,14308,2044,64.0,666.0,666.0,277.0,930.0,930.0
43,2096a35e5cc22cc538eab55368e64f07,1477956656,1477959106,103.97036,30.613190000000003,104.09408,30.68916,27056,29506,18902,2700,198.0,425.0,425.0,120.0,65.0,65.0
44,58d9aa2340ae8240a4c3ad5140a9a9c1,1477960589,1477961912,104.11419,30.71119,104.03942,30.70215,30989,32312,9384,1340,38.0,1418.0,1418.0,257.0,583.0,583.0
45,2096a35e5cc22cc538eab55368e64f07,1477956656,1477959106,103.97036,30.613190000000003,104.09408,30.68916,27056,29506,18902,2700,198.0,425.0,425.0,120.0,65.0,65.0
46,178bcb0523d0918ae61d83cfb7cfbfd5,1477961972,1477963695,104.072853,30.666719,104.0612,30.59386,32372,34095,10631,1518,213.0,542.0,542.0,53.0,337.0,337.0
47,178bcb0523d0918ae61d83cfb7cfbfd5,1477961972,1477963695,104.072853,30.666719,104.0612,30.59386,32372,34095,10631,1518,213.0,542.0,542.0,53.0,337.0,337.0
48,6c80a1bf1d7df7a8267005fccb218a01,1477960281,1477961597,104.07739,30.720034,104.09709,30.65466,30681,31997,9762,1394,231.0,1226.0,1226.0,275.0,327.0,327.0
49,cb01717b2a22ec4d4bb72c8889690e44,1477956951,1477958685,103.99096,30.6718,104.07039,30.67528,27351,29085,9888,1412,162.0,1175.0,1175.0,234.0,493.0,493.0
50,0b6e709145989feba9db031f536afc0a,1477960738,1477962118,104.07146,30.65047,104.07851,30.68814,31138,32518,5515,787,106.0,675.0,675.0,165.0,829.0,829.0
51,cb01717b2a22ec4d4bb72c8889690e44,1477956951,1477958685,103.99096,30.6718,104.07039,30.67528,27351,29085,9888,1412,162.0,1175.0,1175.0,234.0,493.0,493.0
52,0b6e709145989feba9db031f536afc0a,1477960738,1477962118,104.07146,30.65047,104.07851,30.68814,31138,32518,5515,787,106.0,675.0,675.0,165.0,829.0,829.0
53,e6c7f6d8ac4120aedec9b883936155f6,1477961602,1477963392,103.97678,30.5897,104.07985,30.6922,32002,33792,19592,2798,93.0,878.0,878.0,85.0,865.0,865.0
54,6bd222a694f2385ac1b584118d9901fa,1477956840,1477957765,104.099998,30.670061,104.091727,30.722036,27240,28165,7583,1083,88.0,199.0,199.0,231.0,876.0,876.0
55,4d817e4d08399c4d611b06c0ca5b922c,1477960934,1477962205,104.11553,30.71495,104.075698,30.695897,31334,32605,5665,809,38.0,1550.0,1550.0,85.0,211.0,211.0
56,4d817e4d08399c4d611b06c0ca5b922c,1477960934,1477962205,104.11553,30.71495,104.075698,30.695897,31334,32605,5665,809,38.0,1550.0,1550.0,85.0,211.0,211.0
57,840a43844b5b1f1cb6da90d5b82e926e,1477959557,1477961828,104.06879,30.76186,104.07822,30.665340000000004,29957,32228,14001,2000,186.0,1143.0,1143.0,213.0,220.0,220.0
58,f67e120941fba1bd2997c6cc630499e1,1477960297,1477963032,104.097839,30.629361,104.05965,30.66802,30697,33432,7333,1047,170.0,442.0,442.0,140.0,773.0,773.0
59,f67e120941fba1bd2997c6cc630499e1,1477960297,1477963032,104.097839,30.629361,104.05965,30.66802,30697,33432,7333,1047,170.0,442.0,442.0,140.0,773.0,773.0
60,e1f012182cd7dda80ba36e25d8ae5a9e,1477961350,1477962386,104.066704,30.6131,104.07588,30.65361,31750,32786,5966,852,224.0,323.0,323.0,22.0,515.0,515.0
61,d076fa4df438658c1ba48d55bc15e76d,1477958925,1477961170,104.07215,30.70502,104.100292,30.667189,29325,31570,6491,927,168.0,949.0,949.0,88.0,582.0,582.0
62,62d32be4ffe64cb4d414ab13a93d2506,1477961460,1477962406,104.09829,30.66988,104.08192,30.63671,31860,32806,5209,744,88.0,178.0,178.0,147.0,751.0,751.0
63,442a4e0ecd81f791ca227b76ec55190f,1477960108,1477961224,104.09843,30.65661,104.08877,30.69083,30508,31624,5090,727,275.0,469.0,469.0,120.0,745.0,745.0
64,d7d064cc9b1dc62a21e82368e445334b,1477961480,1477961602,104.08615,30.687040000000003,104.07132,30.62707,31880,32002,8862,1266,124.0,763.0,763.0,21.0,601.0,601.0
65,f574362395a98a2edbbe95001386a79c,1477960748,1477962527,103.98945,30.663590000000006,104.08167,30.65055,31148,32927,11621,1660,153.0,1604.0,1604.0,22.0,458.0,458.0
66,f574362395a98a2edbbe95001386a79c,1477960748,1477962527,103.98945,30.663590000000006,104.08167,30.65055,31148,32927,11621,1660,153.0,1604.0,1604.0,22.0,458.0,458.0
67,166ca8802b0a433564ed4aabe93417b6,1477960772,1477962005,104.08314,30.68507,104.0885,30.72581,31172,32405,5926,846,124.0,394.0,394.0,231.0,1197.0,1197.0
68,166ca8802b0a433564ed4aabe93417b6,1477960772,1477962005,104.08314,30.68507,104.0885,30.72581,31172,32405,5926,846,124.0,394.0,394.0,231.0,1197.0,1197.0
69,98b27bde9b6be646165fbea95e0cec00,1477956611,1477957799,104.11294,30.69913,104.0466,30.7503,27011,28199,11075,1582,50.0,978.0,978.0,79.0,1656.0,1656.0
70,c938b2d7b04fface675ea6846d230955,1477957957,1477959239,104.04627,30.75098,104.09296,30.6906,28357,29639,10480,1497,79.0,1682.0,1682.0,120.0,261.0,261.0
71,c938b2d7b04fface675ea6846d230955,1477957957,1477959239,104.04627,30.75098,104.09296,30.6906,28357,29639,10480,1497,79.0,1682.0,1682.0,120.0,261.0,261.0
72,52378b86d46183476ce7532da74308bf,1477959734,1477962082,104.09617,30.69111,103.95128,30.63186,30134,32482,19948,2849,120.0,321.0,321.0,2.0,1995.0,1995.0
73,3a6ded3970233265eb15737b1caee352,1477958602,1477959839,104.00215,30.66552,104.0759,30.69433,29002,30239,10070,1438,36.0,983.0,983.0,85.0,286.0,286.0
74,22ea1f7bb92fe6655ab2492762e4c9c2,1477959857,1477961881,103.98572,30.66807,104.08568,30.63878,30257,32281,13131,1875,153.0,1564.0,1564.0,205.0,1021.0,1021.0
75,3a52cbe413a2d034d13bc4bf6e46b855,1477957751,1477958947,104.11226,30.71258,104.01565,30.69768,28151,29347,12199,1742,38.0,1143.0,1143.0,263.0,659.0,659.0
76,3a52cbe413a2d034d13bc4bf6e46b855,1477957751,1477958947,104.11226,30.71258,104.01565,30.69768,28151,29347,12199,1742,38.0,1143.0,1143.0,263.0,659.0,659.0
77,ec6a94cfa4f5a989acdd5838d4d5da3f,1477959436,1477960568,104.01975,30.70278,104.03983,30.66595,29836,30968,5880,840,11.0,884.0,884.0,281.0,99.0,99.0
78,42526b4b3388ca52780f423f647a34a1,1477960918,1477962574,104.04066,30.663120000000006,104.07984,30.6166,31318,32974,8304,1186,281.0,431.0,431.0,33.0,1160.0,1160.0
79,46aa4894b9e79871d89f850e3f884012,1477957428,1477958215,104.10289,30.70035,104.10666,30.63886,27828,28615,8900,1271,277.0,840.0,840.0,151.0,185.0,185.0
80,22ac18526481e8c1c88fc12070b517ec,1477961830,1477963190,104.06367,30.7776,104.039,30.711170000000006,32230,33590,10079,1439,26.0,883.0,883.0,92.0,260.0,260.0
81,50c8c6c41434244ec92a21fc659cce53,1477960925,1477962403,104.11058,30.71453,104.075698,30.695897,31325,32803,5103,729,38.0,933.0,933.0,85.0,211.0,211.0
82,50c8c6c41434244ec92a21fc659cce53,1477960925,1477962403,104.11058,30.71453,104.075698,30.695897,31325,32803,5103,729,38.0,933.0,933.0,85.0,211.0,211.0
83,d0f5895b8500e410ff79311fecb80264,1477960200,1477961375,104.04382,30.680020000000006,104.07093,30.65428,30600,31775,5020,717,49.0,445.0,445.0,215.0,790.0,790.0
84,58d84e65c969630a735c02978da6b377,1477956740,1477959366,104.069626,30.652937,103.9566,30.64394,27140,29766,14116,2016,106.0,609.0,609.0,2.0,936.0,936.0
85,2aae2a400e70b55d9423bf08ca8824f1,1477962404,1477963752,103.97311,30.67188,104.05069,30.6766,32804,34152,9669,1381,279.0,1142.0,1142.0,69.0,1055.0,1055.0
86,db0683cb8f7f5d1855c2816872ba335f,1477960761,1477961781,104.11569,30.65735,104.1822,30.686120000000006,31161,32181,9256,1322,228.0,378.0,378.0,184.0,4819.0,4819.0
87,96387fc021419119a8c79d9c4276bbdf,1477958791,1477959558,104.13837,30.67683,104.10527,30.701040000000006,29191,29958,5401,771,121.0,502.0,502.0,50.0,980.0,980.0
88,84f1089bd85843ce068e243976a5fd3e,1477959995,1477962114,104.10289,30.70023,104.17993,30.68318,30395,32514,9888,1412,277.0,848.0,848.0,184.0,4473.0,4473.0
89,4297c142377b85d9557e2c735d9299fb,1477958528,1477959997,104.09799,30.69936,104.0616,30.67551,28928,30397,5687,812,277.0,535.0,535.0,234.0,908.0,908.0
90,8cd392300560f421a85033722e71bde1,1477960962,1477962703,104.07573,30.69021,104.10093,30.76817,31362,33103,11696,1670,85.0,794.0,794.0,261.0,2021.0,2021.0
91,d927dd0c14c8c4b455e70070bf4417e7,1477957547,1477960537,103.98962,30.56782,104.07034,30.66035,27947,30937,16725,2389,283.0,2315.0,2315.0,215.0,707.0,707.0
92,2d5966afb46de276a38e03471e9859e6,1477958321,1477958892,104.16045,30.7042,104.11898,30.70712,28721,29292,5171,738,184.0,4099.0,4099.0,38.0,2182.0,2182.0
93,1682b6deac36a946488cbc06850cfa29,1477960118,1477961466,104.108704,30.70113,104.07243,30.66687,30518,31866,6697,956,50.0,979.0,979.0,213.0,598.0,598.0
94,f1cb1b8808439aea04527f2bde92fda1,1477960602,1477962194,104.06892,30.76076,103.959404,30.668671000000003,31002,32594,19037,2719,186.0,1138.0,1138.0,279.0,909.0,909.0
95,57dd850570416d229355b85711deb7ee,1477958215,1477959033,104.07739,30.72011,104.09536,30.676240000000004,28615,29433,6723,960,231.0,1229.0,1229.0,157.0,570.0,570.0
96,730c6a8704f337639cb51345ef581ff2,1477959490,1477960526,104.099068,30.672592,104.08425,30.63516,29890,30926,5716,816,88.0,228.0,228.0,147.0,1084.0,1084.0
97,57dd850570416d229355b85711deb7ee,1477958215,1477959033,104.07739,30.72011,104.09536,30.676240000000004,28615,29433,6723,960,231.0,1229.0,1229.0,157.0,570.0,570.0
98,aa615a64661af716a2f2d66a1ec4d94f,1477962681,1477963613,104.07809,30.6655,104.04808,30.69204,33081,34013,5351,764,213.0,215.0,215.0,248.0,464.0,464.0
99,0c6e05a94c55b76128b85550ed9f957c,1477958736,1477960219,104.08078,30.66632,104.06236,30.62453,29136,30619,6460,922,213.0,568.0,568.0,150.0,563.0,563.0
100,2068b10bd892591c7ec489d31a74e5c2,1477957403,1477958737,104.05563,30.61691,104.05213,30.66961,27803,29137,7630,1090,178.0,1363.0,1363.0,117.0,637.0,637.0
101,5d8ea079b1f9b80cc889c07bf2e55821,1477962336,1477963403,104.053305,30.65383,104.01633,30.63861,32736,33803,5097,728,166.0,904.0,904.0,240.0,482.0,482.0
102,2068b10bd892591c7ec489d31a74e5c2,1477957403,1477958737,104.05563,30.61691,104.05213,30.66961,27803,29137,7630,1090,178.0,1363.0,1363.0,117.0,637.0,637.0
103,14d81a66f5144e3ce3305ab52c3b2d7f,1477957914,1477959137,104.05096,30.6124,104.07534,30.65274,28314,29537,6572,938,178.0,491.0,491.0,22.0,589.0,589.0
104,ad7ffe36fc0fa86aff1d5e7e6c20b1c5,1477959297,1477963102,104.07916,30.65336,104.06201,30.741,29697,33502,12846,1835,22.0,106.0,106.0,136.0,406.0,406.0
105,ad7ffe36fc0fa86aff1d5e7e6c20b1c5,1477959297,1477963102,104.07916,30.65336,104.06201,30.741,29697,33502,12846,1835,22.0,106.0,106.0,136.0,406.0,406.0
106,2d90b7772c883d7403a4c5faebcb85b3,1477959295,1477961976,104.01493,30.73221,104.07782,30.69115,29695,32376,9814,1402,260.0,840.0,840.0,85.0,785.0,785.0
107,8972263d39e324204a1864310319063f,1477958618,1477959842,104.00558,30.63094,104.04051,30.66351,29018,30242,6405,915,19.0,1162.0,1162.0,281.0,375.0,375.0
108,e9f5f2ec4bb8f81c10157437fbc2a682,1477958333,1477962392,104.005943,30.62653,104.07514,30.55456,28733,32792,13504,1929,19.0,523.0,523.0,190.0,774.0,774.0
109,273bd6ee0dc0cf101e24d34384b57fb0,1477960299,1477962242,104.118217,30.756439,104.0295,30.70778,30699,32642,13076,1868,278.0,1070.0,1070.0,92.0,1062.0,1062.0
110,d65dc634c092dcb7d23c2f8730bac4fa,1477962459,1477963530,104.0314,30.708890000000004,104.06246,30.67002,32859,33930,6817,973,92.0,777.0,777.0,140.0,641.0,641.0
111,5a299f4d8224a3cb6e3aa6795d6c6630,1477961884,1477963205,103.98941,30.75255,104.04452,30.71453,32284,33605,8780,1254,284.0,826.0,826.0,92.0,1045.0,1045.0
112,80afddbabe35ae4d3fbf9d1fd45fe133,1477959802,1477961844,104.09444,30.714920000000006,104.03107,30.68303,30202,32244,9126,1303,231.0,1020.0,1020.0,195.0,252.0,252.0
113,2bace1ef2bf77fa812dbf39ab03c5b1c,1477960952,1477961892,104.09374,30.6426,104.09827,30.70624,31352,32292,9216,1316,152.0,364.0,364.0,277.0,512.0,512.0
114,1122f9e8a1eccf00a5d13a724401c85e,1477960668,1477963226,104.17952,30.6911,104.06434,30.70836,31068,33626,14532,2076,184.0,4699.0,4699.0,238.0,144.0,144.0
115,4ef3d67a999d1464a7ddd61a08357ee5,1477957068,1477958324,104.04895,30.7546,104.08236,30.70402,27468,28724,8407,1201,79.0,1377.0,1377.0,180.0,163.0,163.0
116,29708e204265a9738da73d4e790a0885,1477958765,1477960642,104.07215,30.70502,104.1793,30.69111,29165,31042,13469,1924,168.0,949.0,949.0,184.0,4674.0,4674.0
117,e2a9d878b4bcef364cb123e2d740e0e7,1477960934,1477961953,104.16671,30.69406,104.11214,30.67853,31334,32353,7145,1020,184.0,3499.0,3499.0,1.0,1444.0,1444.0
118,1122f9e8a1eccf00a5d13a724401c85e,1477960668,1477963226,104.17952,30.6911,104.06434,30.70836,31068,33626,14532,2076,184.0,4699.0,4699.0,238.0,144.0,144.0
119,7e646ab488e0b5521f61ebf64e9251d2,1477961162,1477962795,104.07604,30.58604,104.071675,30.668309000000004,31562,33195,11904,1700,97.0,1363.0,1363.0,234.0,760.0,760.0
120,745b2315c1b3a7422790407c4cd34dc8,1477960187,1477962175,104.09738,30.674540000000004,103.9931,30.71808,30587,32575,14409,2058,88.0,540.0,540.0,101.0,640.0,640.0
121,cad366427f877173a1fe5dfefc85a0a0,1477959587,1477962434,103.99066,30.62112,104.08917,30.67121,29987,32834,14230,2032,242.0,752.0,752.0,66.0,168.0,168.0
122,cad366427f877173a1fe5dfefc85a0a0,1477959587,1477962434,103.99066,30.62112,104.08917,30.67121,29987,32834,14230,2032,242.0,752.0,752.0,66.0,168.0,168.0
123,63280674ad15d23a9f3954b3d76b21b1,1477960184,1477961771,104.019433,30.770374,104.06667,30.694940000000006,30584,32171,12383,1769,284.0,4588.0,4588.0,7.0,182.0,182.0
124,ce0df6cf0a4bfdbe299af693d5dc81c5,1477962417,1477963702,104.062683,30.664511,104.10461,30.64654,32817,34102,5825,832,140.0,465.0,465.0,203.0,1079.0,1079.0
125,755db6f5b2fc12fcd9db44cfe80b2535,1477958964,1477960801,104.06297,30.64498,104.05744,30.69125,29364,31201,6723,960,75.0,516.0,516.0,112.0,491.0,491.0
126,4b306cf186b1ad4245cd43a0878de21e,1477961207,1477962071,104.05792,30.68575,104.01044,30.71095,31607,32471,6935,990,243.0,33.0,33.0,270.0,500.0,500.0
127,0a151a61a478329933411adb2ba2ef98,1477959127,1477961825,103.96399,30.74445,104.06042,30.65939,29527,32225,17170,2452,221.0,1526.0,1526.0,166.0,452.0,452.0
128,1940106dc171409b761c0e6ae72a6207,1477961853,1477963212,104.14965,30.65571,104.07822,30.665340000000004,32253,33612,8990,1284,197.0,1601.0,1601.0,213.0,220.0,220.0
129,0ffaac28e9482dceaabf6129ab7a5b2b,1477962559,1477963518,104.06362,30.70434,104.04642,30.74765,32959,33918,6615,945,238.0,454.0,454.0,136.0,1755.0,1755.0
130,f3278e6e1c2b1c38e083f19a8639d0db,1477958587,1477959581,104.11541,30.685799,104.07398,30.69469,28987,29981,5307,758,1.0,380.0,380.0,85.0,119.0,119.0
131,c55809e8fb10bbafb19f7ffcaa4749de,1477956943,1477959892,104.056,30.632706,104.14162,30.62869,27343,30292,10665,1523,266.0,544.0,544.0,14.0,182.0,182.0
132,261d46e5c9e2efbdbc5f0d140b3df9f6,1477961004,1477962801,104.185308,30.654870000000006,104.07318,30.70213,31404,33201,15523,2217,13.0,1289.0,1289.0,168.0,858.0,858.0
133,c55809e8fb10bbafb19f7ffcaa4749de,1477956943,1477959892,104.056,30.632706,104.14162,30.62869,27343,30292,10665,1523,266.0,544.0,544.0,14.0,182.0,182.0
134,261d46e5c9e2efbdbc5f0d140b3df9f6,1477961004,1477962801,104.185308,30.654870000000006,104.07318,30.70213,31404,33201,15523,2217,13.0,1289.0,1289.0,168.0,858.0,858.0
135,4f42a99de41eb6ef2378fb6640c92e6b,1477957040,1477959082,104.15349,30.68222,104.07887,30.67895,27440,29482,9288,1326,184.0,1219.0,1219.0,124.0,741.0,741.0
136,4f42a99de41eb6ef2378fb6640c92e6b,1477957040,1477959082,104.15349,30.68222,104.07887,30.67895,27440,29482,9288,1326,184.0,1219.0,1219.0,124.0,741.0,741.0
137,21ae4ece8530adfcfc6b7bd83eddc312,1477959520,1477961608,104.090077,30.687202000000006,104.06747,30.59415,29920,32008,13741,1963,120.0,637.0,637.0,53.0,451.0,451.0
138,77e8b1b9ad6a889908609aadeba2aad8,1477958946,1477960407,104.05716,30.64231,104.02953,30.66775,29346,30807,5032,718,75.0,1136.0,1136.0,9.0,256.0,256.0
139,24a21743901d680e85fd70cc0bf7b357,1477959759,1477961474,104.03418,30.668190000000006,104.118,30.64231,30159,31874,11074,1582,9.0,756.0,756.0,227.0,314.0,314.0
140,8ae415b196fec94b4cb045c912f9c231,1477958546,1477959742,104.03778,30.696240000000003,104.05664,30.66107,28946,30142,5598,799,72.0,383.0,383.0,166.0,252.0,252.0
141,9b9e572e302051794619e655d691c564,1477960501,1477961766,104.050507,30.658703000000006,104.10162,30.66867,30901,32166,6516,930,223.0,547.0,547.0,88.0,484.0,484.0
142,d91c13dba81384b0e9bbd5807faf8868,1477957139,1477958216,104.032,30.62355,104.05137,30.701970000000006,27539,28616,11588,1655,51.0,943.0,943.0,257.0,903.0,903.0
143,3ecbd1415ac95e23360eee002b1fcde3,1477959835,1477961456,104.01501,30.626890000000003,104.05807,30.65867,30235,31856,7055,1007,212.0,845.0,845.0,166.0,186.0,186.0
144,1ab44f21500f5e966d9c670c0ff0af6a,1477957106,1477958419,104.027578,30.66976,104.030477,30.752701,27506,28819,11994,1713,9.0,122.0,122.0,260.0,3358.0,3358.0
145,df9de5d2e9bfb18b166f41c5ece90ded,1477960389,1477961541,104.08711,30.658171000000007,104.10282,30.62323,30789,31941,5415,773,191.0,551.0,551.0,109.0,216.0,216.0
146,9920b744e56d389ff60d783622c19dd2,1477959234,1477961487,104.139954,30.777126000000006,104.09847,30.6629,29634,31887,17297,2471,171.0,1100.0,1100.0,252.0,499.0,499.0
147,e196e953260c4fbc067e279e46e12afc,1477960475,1477962140,104.040611,30.663549,104.09093,30.62136,30875,32540,8738,1248,281.0,369.0,369.0,33.0,383.0,383.0
148,fc5cdc2f94bddd15244c2e55fa1a2028,1477961712,1477963240,104.035957,30.706657,104.077051,30.689311,32112,33640,5690,812,92.0,698.0,698.0,165.0,815.0,815.0
149,fc564fb511065e365db6ecbe91fbf405,1477959435,1477960663,103.98678,30.68823,104.04934,30.71396,29835,31063,8619,1231,15.0,1443.0,1443.0,48.0,1305.0,1305.0
150,fc5cdc2f94bddd15244c2e55fa1a2028,1477961712,1477963240,104.035957,30.706657,104.077051,30.689311,32112,33640,5690,812,92.0,698.0,698.0,165.0,815.0,815.0
151,596cfd9dbf674fc9d8568141c77ef3f6,1477960919,1477962511,104.01519,30.653640000000006,104.06613,30.65346,31319,32911,6334,904,134.0,896.0,896.0,106.0,493.0,493.0
152,90745e6234f08224c354af96829ad521,1477958593,1477959816,104.04156,30.68573,104.07951,30.670990000000003,28993,30216,5176,739,69.0,845.0,845.0,213.0,970.0,970.0
