station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
0,11,7373,0,0,23.6844,13.6909,9.053,0.0,0.0,1334,759.0,0.0,0.0,5.54,9.41,0.0,0.0,18,0.0,0.0,0.0,one,SR,1
0,26,7460,5410,0,51.3917,21.4672,14.055,14.0592,0.0,2313,1026.0,1025.0,0.0,7.99,9.05,9.05,0.0,237,1.0,0.0,0.0,many,SR,2
0,2079,6565,6564,0,54.1516,21.8491,15.1917,15.1917,0.0,1666,1121.0,1121.0,0.0,0.22,9.6,9.6,0.0,126,0.0,0.0,0.0,many,SR,2
0,32,562,561,0,72.053,29.2962,20.1686,20.1686,0.0,3029,1549.0,1549.0,0.0,10.03,12.1,12.1,0.0,271,0.0,0.0,0.0,many,SR,2
11,2096,8767,4268,3139,138.9514,32.2784,27.9321,44.9628,31.239,2712,2739.0,3175.0,2516.0,5.62,12.48,13.43,12.48,100,584.0,105.0,251.0,many,RT,3
0,4173,962,0,0,25.6746,13.0751,11.4934,0.0,0.0,1244,993.0,0.0,0.0,3.11,11.06,0.0,0.0,110,0.0,0.0,0.0,one,SR,1
0,97,5791,0,0,25.74,14.8876,9.8573,0.0,0.0,1455,836.0,0.0,0.0,6.32,9.95,0.0,0.0,7,0.0,0.0,0.0,one,SR,1
0,2147,666,0,0,22.2858,11.3557,9.9301,0.0,0.0,1405,843.0,0.0,0.0,5.75,10.0,0.0,0.0,186,0.0,0.0,0.0,one,SR,1
281,100,9749,9748,7723,71.9672,21.2124,11.9301,11.9301,25.2876,1949,1428.0,1428.0,2354.0,6.0,8.4,8.4,9.27,73,454.0,454.0,544.0,many,TR,3
0,105,6394,550,0,47.636,18.9311,15.3846,11.5389,0.0,1328,1328.0,812.0,0.0,-2.09,9.97,7.84,0.0,140,141.0,0.0,0.0,many,SR,2
0,4197,5100,0,0,23.9393,11.8119,11.051,0.0,0.0,1255,951.0,0.0,0.0,3.49,10.76,0.0,0.0,165,0.0,0.0,0.0,one,SR,1
0,109,9891,175,0,38.6206,15.235,10.9485,10.9251,0.0,1353,775.0,759.0,0.0,0.6,7.58,7.54,0.0,213,10.0,0.0,0.0,many,SR,2
0,110,9484,0,0,54.0823,25.4164,26.4056,0.0,0.0,2903,2508.0,0.0,0.0,10.14,22.6,0.0,0.0,373,0.0,0.0,0.0,one,SR,1
0,4202,5282,706,0,41.7484,18.9463,10.4737,10.8151,0.0,2001,932.0,750.0,0.0,7.39,7.64,7.49,0.0,160,156.0,0.0,0.0,many,SR,2
0,2160,6092,1830,0,52.6177,19.6922,15.278,15.6949,0.0,1316,1128.0,1199.0,0.0,-3.76,9.64,9.89,0.0,179,0.0,26.0,0.0,many,SR,2
0,123,4524,1468,1467,110.1224,42.9195,21.1363,21.1363,21.1363,3335,1636.0,1636.0,1636.0,0.87,12.65,12.65,12.65,272,0.0,0.0,0.0,many,SR,3
238,4222,8690,3108,3107,78.292,19.1268,29.6842,13.8536,13.8536,1241,2573.0,1220.0,1220.0,-2.93,11.19,8.28,8.28,107,429.0,203.0,203.0,many,RT,3
0,138,8326,0,0,23.3691,13.5696,8.8715,0.0,0.0,1451,741.0,0.0,0.0,6.88,9.28,0.0,0.0,44,0.0,0.0,0.0,one,SR,1
0,4238,7903,5060,0,51.0483,19.7873,17.2113,12.1736,0.0,1483,1325.0,865.0,0.0,-1.31,10.62,8.14,0.0,174,24.0,0.0,0.0,many,SR,2
234,2199,3410,2613,1704,93.9519,14.7127,42.225,15.9163,19.4495,1438,3800.0,1656.0,2005.0,0.26,13.04,7.18,7.27,325,754.0,510.0,624.0,many,TR,3
0,4251,3991,2988,2987,63.1315,26.0207,12.9686,10.8897,10.8897,2678,964.0,756.0,756.0,6.85,8.58,7.53,7.53,340,23.0,0.0,0.0,many,SR,3
0,2209,6225,0,0,61.2512,28.6833,30.0137,0.0,0.0,3376,2883.0,0.0,0.0,12.46,25.54,0.0,0.0,445,0.0,0.0,0.0,one,SR,1
121,4257,8124,7686,642,108.4556,19.1682,24.289,27.7609,35.3827,1573,2474.0,2236.0,4010.0,-0.18,9.1,9.1,12.35,217,695.0,342.0,1272.0,many,RT,3
86,172,9556,4589,370,98.6732,25.2909,18.9154,24.5482,28.0565,2440,1853.0,1821.0,3000.0,8.86,7.92,9.11,12.59,87,496.0,155.0,784.0,many,RT,3
0,4273,4776,0,0,29.6395,14.8879,13.5084,0.0,0.0,1460,1187.0,0.0,0.0,4.14,12.43,0.0,0.0,127,0.0,0.0,0.0,one,SR,1
205,4275,1086,0,0,23.5858,12.2832,10.5352,0.0,0.0,1426,1316.0,0.0,0.0,8.07,9.67,0.0,0.0,30,369.0,0.0,0.0,one,TR,1
0,2228,9959,8014,0,67.4608,25.7127,19.1937,20.1182,0.0,2435,1892.0,1545.0,0.0,3.64,12.29,12.07,0.0,338,313.0,0.0,0.0,many,SR,2
0,2230,2354,1249,0,56.0044,24.1546,14.9755,14.9755,0.0,2367,1103.0,1103.0,0.0,7.76,9.49,9.49,0.0,149,0.0,0.0,0.0,many,SR,2
0,4283,3741,0,0,25.3384,13.6273,10.6617,0.0,0.0,1102,913.0,0.0,0.0,2.13,10.49,0.0,0.0,22,0.0,0.0,0.0,one,SR,1
0,202,5096,2268,0,46.6829,19.3173,12.8788,12.7921,0.0,1445,929.0,925.0,0.0,-0.08,8.49,8.46,0.0,104,3.0,5.0,0.0,many,SR,2
0,2253,7719,2582,0,87.1668,37.4902,22.1287,24.7407,0.0,3344,1752.0,2041.0,0.0,9.85,13.25,14.82,0.0,91,20.0,60.0,0.0,many,SR,2
0,4305,9333,4693,0,52.6338,22.4439,17.4012,10.954,0.0,1743,1368.0,789.0,0.0,1.79,10.75,7.6,0.0,71,44.0,20.0,0.0,many,SR,2
